"seed","selection","truth","direct","raw_label","index_projection","sudo","scaled","orthogonal","targeted_projection","targeted_sudo","pit_intercept_tilt","pit_affine_tilt","correction","kappa","clipping_rate","max_inverse_information","direct_contrast_spread","target_failure","index_rmse","index_correlation","pit_intercept_tilt_theta","pit_intercept_tilt_intercept","pit_intercept_tilt_slope","pit_intercept_tilt_tilt","pit_intercept_tilt_score_error","pit_intercept_tilt_converged","pit_affine_tilt_theta","pit_affine_tilt_intercept","pit_affine_tilt_slope","pit_affine_tilt_tilt","pit_affine_tilt_score_error","pit_affine_tilt_converged","oracle_sudo","oracle_orthogonal","sample_signature","fold_signature","cell","clip","cell_n","cell_p","outer_folds","inner_folds","replication"
1616011,"min",0.75,0.676262280090253,0.134136802359989,0.674650899557411,0.697995879768235,0.720530102864376,0.762446468760728,0.738718904999587,0.732706937584089,0.738662900596674,0.741683116401497,0.0233449802108234,0.491164219774503,0.000666666666666669,1001.001001001,1.26565424807268e-14,0,0.336450516867348,0.981489271480623,0.738662900596674,-0.00789292907408237,1,0.0624006205064208,5.23076397011361e-13,1,0.741683116401497,-0.00284017487105501,1.11970362834912,-0.0155302123312101,6.06921920128419e-18,1,0.75160393633073,0.797892244811885,2187875,13457151,"randomized",0.001,3000,80,5,5,11
1616012,"min",0.75,0.680708607394722,0.134075729371677,0.683079178418817,0.700735872798137,0.718677561536288,0.655699674256384,0.748680069985189,0.734639642858501,0.748626195132451,0.752166462703519,0.0176566943793195,0.5040029115633,0,414.234483699741,8.43769498715119e-15,0,0.310707060767721,0.98268682038455,0.748626195132451,0.0036152669047416,1,0.0679175877377286,1.45731190078398e-12,1,0.752166462703519,0.00886038956586583,1.13495746838959,-0.0204088550561983,2.01320441798695e-17,1,0.742975100866142,0.631817348626949,2213052,13537888,"randomized",0.001,3000,80,5,5,12
1616013,"min",0.75,0.573263896739243,0.117747012835892,0.576027794824158,0.594088172641258,0.610446320970478,0.606203317550468,0.62455080984992,0.619123560736918,0.624563801430935,0.625414947147018,0.0180603778171003,0.475271609820779,0,293.322759802455,6.43929354282591e-15,0,0.456231619485856,0.959884797438523,0.624563801430935,0.00380666335808131,1,0.0512999046916914,1.40130869870821e-14,1,0.625414947147018,0.0065906857574169,1.05135835186871,0.0227091614854144,4.99429522922886e-11,1,0.701253116019935,0.623166224537676,2190427,13673382,"randomized",0.001,3000,80,5,5,13
1616014,"min",0.75,0.759384133990316,0.153266790377641,0.762999362019158,0.785895739104828,0.809339029184256,0.790372652994828,0.838266300211062,0.824053309252891,0.838245867128923,0.841893198942901,0.0228963770856705,0.505901132088507,0,375.325170729198,6.43929354282591e-15,0,0.354921232140903,0.97575822047148,0.838245867128923,0.00732853192392316,1,0.0788617331386076,1.59160965888342e-12,1,0.841893198942901,0.00479313373338696,1.15273753349919,-0.0334773946515136,6.57252030578093e-17,1,0.796808814373169,0.77656041503389,2271471,13504356,"randomized",0.001,3000,80,5,5,14
1616015,"min",0.75,0.686794622173301,0.139918653084096,0.685683253306049,0.71061610715495,0.735078251392722,0.76395814118422,0.756958710824167,0.749769877765566,0.756982917917457,0.757457088386408,0.0249328538489006,0.495235250234213,0,221.291517654858,7.54951656745106e-15,0,0.378216339094973,0.981623063561025,0.756982917917457,-0.00218259949282847,1,0.0701882957441559,1.9738729169679e-13,1,0.757457088386408,0.00741901533618819,1.13371242068613,-0.0211705052319008,9.473903143468e-18,1,0.761626605869286,0.798772791041713,2216939,13547173,"randomized",0.001,3000,80,5,5,15
1616016,"min",0.75,0.641297241531991,0.129978303871883,0.641166069725822,0.658339558457437,0.674483317173582,0.700087907129437,0.697385234964153,0.6904882048379,0.697380907438986,0.698746549239405,0.0171734887316148,0.484546592315516,0,183.258106589793,7.54951656745106e-15,0,0.403338562348838,0.976070454669343,0.697380907438986,-0.000434828643681188,1,0.0560836659069954,4.85919452823206e-14,1,0.698746549239405,0.00193076004615693,1.10543318149178,-0.010164700749207,4.44089209850063e-17,1,0.737237174065917,0.722086807939916,2221247,13457831,"randomized",0.001,3000,80,5,5,16
1616017,"min",0.75,0.688605830046214,0.138293342337355,0.687453704164244,0.710095369019874,0.731688530041473,0.74283149819628,0.754405232659476,0.743641194043954,0.754432720536784,0.758478627102994,0.0226416648556301,0.488148434935165,0.000666666666666658,1001.001001001,1.02140518265514e-14,0,0.299982870539933,0.985252206841918,0.754432720536784,-0.00305851409618052,1,0.0658268904905691,1.38142830508059e-13,1,0.758478627102994,0.000410265137043607,1.14931673860521,-0.0329475796702548,1.27897692436818e-16,1,0.755893467243144,0.766911756509201,2264130,13497554,"randomized",0.001,3000,80,5,5,17
1616018,"min",0.75,0.70464774324026,0.145352016635055,0.703981829064657,0.729403156643885,0.753671094407753,0.779663423094979,0.774036942682775,0.766432421273506,0.774070049954873,0.778151289237804,0.0254213275792277,0.488393973955987,0,79.7258047725143,5.55111512312578e-15,0,0.376631223740971,0.980115804174178,0.774070049954873,-0.00351200358612846,1,0.0694223067146127,2.82095828178323e-14,1,0.778151289237804,0.002831825868547,1.14760222190608,-0.0305040265658203,6.83157234486013e-17,1,0.77305412204153,0.810681949731717,2195264,13515463,"randomized",0.001,3000,80,5,5,18
1616019,"min",0.75,0.646823325976897,0.13278815909253,0.648608688583634,0.671903429078022,0.694122478155681,0.682455545907823,0.710903975936446,0.701486355318019,0.710902854299012,0.711564093846824,0.0232947404943876,0.488182796611282,0.000333333333333345,1001.001001001,7.7715611723761e-15,0,0.360799587497354,0.982425060500386,0.710902854299012,0.000572086052260986,1,0.064079528322115,9.35026870744574e-14,1,0.711564093846824,0.000170750612190477,1.11138971916796,-0.00730870076192785,3.52310773147716e-17,1,0.734392070621491,0.664060927938295,2268304,13613780,"randomized",0.001,3000,80,5,5,19
1616020,"min",0.75,0.646253387341642,0.13536256885316,0.646240307256611,0.667754933471217,0.686860270898761,0.678791689502716,0.70559143646047,0.697519948729573,0.705580936533587,0.710171105404014,0.0215146262146062,0.470343538361,0,223.214532020957,6.88338275267597e-15,0,0.396715461591982,0.979000728317728,0.705580936533587,-0.00386313937623251,1,0.0593275491919457,4.78846592007661e-15,1,0.710171105404014,0.00131202625727264,1.10914856622405,-0.00661991258340375,2.26485497023532e-17,1,0.742849994816994,0.695466953550907,2192303,13484990,"randomized",0.001,3000,80,5,5,20
1616021,"min",0.75,0.65553634406262,0.133295784224079,0.657178844243451,0.679099833462788,0.700563540974564,0.704513834494152,0.721497468410137,0.713036919224829,0.721537362755072,0.7208484177413,0.0219209892193376,0.494729919280109,0.00033333333333333,1001.001001001,9.76996261670138e-15,0,0.349554424327296,0.979364444056339,0.721537362755072,-0.00483768766884168,1,0.0660010186924517,1.22144812782684e-13,1,0.7208484177413,-0.00521346547809403,1.09832125171839,0.00085891978354399,3.19744231092045e-17,1,0.741354089398788,0.714922795729744,2264723,13648846,"randomized",0.001,3000,80,5,5,21
1616022,"min",0.75,0.688786604118792,0.138292236525376,0.690458877123002,0.708577136905079,0.72609114139816,0.734355961790978,0.750664596768328,0.74113829325653,0.750720703986375,0.753115501482794,0.018118259782077,0.491520952972144,0,439.60498337434,7.32747196252603e-15,0,0.349084617199416,0.978405316062187,0.750720703986375,0.00454181843754839,1,0.0619340998675824,2.75067672343236e-13,1,0.753115501482794,0.00967280106963532,1.1128846984031,-0.0134245707060412,1.11910480882216e-16,1,0.757992905679878,0.767201579600823,2195009,13367851,"randomized",0.001,3000,80,5,5,22
1616023,"min",0.75,0.649550172212532,0.128472131165592,0.648362789430903,0.672764131516632,0.69684142941309,0.73847507367728,0.71001267971462,0.705397367729574,0.710000390527756,0.711346092264198,0.0244013420857291,0.496657866336694,0.000333333333333329,1001.001001001,8.88178419700125e-15,0,0.334234469390835,0.978377578475504,0.710000390527756,0.00229398406675609,1,0.0604502183152245,1.65303400597357e-12,1,0.711346092264198,0.00712130360935982,1.11518174902349,-0.0130204048622847,1.00867462530611e-15,1,0.729220502978285,0.759339742877031,2222840,13448851,"randomized",0.001,3000,80,5,5,23
1616024,"min",0.75,0.659548362537358,0.137145971681201,0.660790965751867,0.681181989604458,0.699797969540238,0.710891569847258,0.714564751513595,0.707683503502713,0.714564723523324,0.716583839749811,0.0203910238525907,0.47724711276928,0,143.882484268552,6.88338275267597e-15,0,0.390850913414715,0.976605813161434,0.714564723523324,-1.45143875225169e-05,1,0.0550163609859662,1.82209802801481e-15,1,0.716583839749811,0.00511553112512636,1.09021378278972,-0.00246487550480976,3.76207542155764e-11,1,0.746698202670379,0.712044578715313,2174148,13390103,"randomized",0.001,3000,80,5,5,24
1616025,"min",0.75,0.706695317515412,0.146999293385085,0.704581742489737,0.729833495600923,0.753689862595945,0.777514626143188,0.771849060281746,0.763596232724945,0.77183073988927,0.775016363433962,0.0252517531111867,0.485792715001646,0,253.315635274904,6.88338275267597e-15,0,0.429703111545001,0.966058425123831,0.77183073988927,-0.00404660108979493,1,0.0651354223738583,2.27644569861241e-14,1,0.775016363433962,0.00190684123964973,1.15475665958897,-0.0410447607672986,7.69754630406775e-18,1,0.783941942365319,0.818253614892836,2160642,13534883,"randomized",0.001,3000,80,5,5,25
1616026,"min",0.75,0.690243221042708,0.141079457217866,0.694074664190536,0.716716929048104,0.738590965740736,0.773587456676447,0.753132092524196,0.746389152328873,0.753138675165354,0.755896956779016,0.0226422648575678,0.491371383760739,0,502.020676233657,7.54951656745106e-15,0,0.4230680157963,0.972201715309049,0.753138675165354,-0.00406964089963187,1,0.0628954541226463,4.12618087845355e-14,1,0.755896956779016,-0.00257181702511714,1.10961935020013,-0.0100102776344409,5.66794954674303e-11,1,0.776127098914868,0.835269208101188,2209251,13561701,"randomized",0.001,3000,80,5,5,26
1616027,"min",0.75,0.733661127617761,0.149077960019269,0.737481668832546,0.764838292849393,0.791612081598391,0.831286400991711,0.807978877197415,0.799877238216554,0.807961824248206,0.813138731117343,0.0273566240168475,0.494616378870311,0,172.778351652729,1.02140518265514e-14,0,0.371908709953342,0.975333383394307,0.807961824248206,0.00292489133439089,1,0.0743006966304444,1.44482352008405e-13,1,0.813138731117343,0.00932707681229672,1.1556385766317,-0.034708370132854,6.3948846218409e-17,1,0.791684680072036,0.855942200501063,2177164,13521482,"randomized",0.001,3000,80,5,5,27
1616028,"min",0.75,0.64507879109664,0.133707583288672,0.641269028987325,0.663922751243693,0.684440257423886,0.674012745626417,0.706854581171097,0.696110755891735,0.706912355607221,0.709697082041115,0.0226537222563676,0.475258799048148,0,310.171408480703,6.66133814775094e-15,0,0.395198587601264,0.975236238958133,0.706912355607221,-0.00790520411774698,1,0.0618335645105812,1.12798659301916e-14,1,0.709697082041115,-0.00272153818967753,1.10701034143887,-0.00441181074574945,1.03324756158448e-16,1,0.732554222717146,0.661903336836513,2211469,13487574,"randomized",0.001,3000,80,5,5,28
1616029,"min",0.75,0.646244381478258,0.130191211993326,0.645480840903109,0.668829813103396,0.690828675544018,0.703499517348846,0.706121845981308,0.69999757991119,0.706194669454563,0.708898742035667,0.0233489722002866,0.485113845342836,0.000333333333333342,1001.001001001,7.7715611723761e-15,0,0.377613354336054,0.973300769868114,0.706194669454563,-0.00406880436301651,1,0.0599502879763048,4.45293283727703e-13,1,0.708898742035667,0.000564549041590255,1.10013957969369,-0.00206028018323257,1.80596278672359e-17,1,0.727510779942569,0.721962215685659,2196883,13510767,"randomized",0.001,3000,80,5,5,29
1616030,"min",0.75,0.668415729974547,0.131993393944755,0.666291370998434,0.689824904579153,0.712609576095833,0.757093029171321,0.724210191386119,0.719753484480621,0.724214673277091,0.728407657628688,0.0235335335807187,0.491916115246003,0.00100000000000002,1001.001001001,9.10382880192628e-15,0,0.331292794509856,0.977371255052207,0.724214673277091,-0.00130668063972908,1,0.0557989433025434,4.94487636023185e-13,1,0.728407657628688,0.00297798006587555,1.11672997037165,-0.0180322207017304,8.58572472376788e-17,1,0.743692535051344,0.779274058096917,2242097,13491372,"randomized",0.001,3000,80,5,5,30
1616031,"min",0.75,0.715589358298548,0.142996197176642,0.71994126703063,0.737216535544748,0.753983468056258,0.764903135428879,0.781328533765686,0.771918241829648,0.781372389820345,0.785230264132598,0.0172752685141178,0.49253373772417,0,456.440075845569,6.66133814775094e-15,0,0.341749361278407,0.977555803318873,0.781372389820345,-0.00359850286571324,1,0.0657830315217973,3.02466940382828e-13,1,0.785230264132598,0.00290062944432908,1.12049194969382,-0.0165818511274938,1.80596278672359e-17,1,0.773959126184925,0.804931369871153,2244574,13553720,"randomized",0.001,3000,80,5,5,31
1616032,"min",0.75,0.680999151667829,0.142102643452929,0.678203764057907,0.707640490170185,0.735260224764989,0.786583899213246,0.75546570882526,0.75182384373596,0.755465574053459,0.756169407122493,0.0294367261122783,0.484077250017284,0,556.13028275837,6.88338275267597e-15,0,0.350397518560567,0.984660083083549,0.755465574053459,-0.00101044105378178,1,0.07446642238563,2.5261570613111e-14,1,0.756169407122493,-0.0010670513710438,1.13266909742277,-0.0151772873427778,1.68753899743024e-17,1,0.765644073257182,0.84256022930611,2284840,13503763,"randomized",0.001,3000,80,5,5,32
1616033,"min",0.75,0.600953208598812,0.12475624200845,0.600114329913909,0.621074967578621,0.640113476084765,0.640832401292396,0.660142643294596,0.652065055081052,0.660161907198614,0.66177295875714,0.0209606376647122,0.475972872641365,0,299.347447254272,5.21804821573824e-15,0,0.391721366423653,0.980681532976354,0.660161907198614,-0.00295110670206653,1,0.059208698599802,6.6849488907413e-15,1,0.66177295875714,0.00281397566124614,1.10063207707789,0.000344580550405814,7.40148683083438e-18,1,0.719011329025268,0.665895205066746,2175513,13412337,"randomized",0.001,3000,80,5,5,33
1616034,"min",0.75,0.657144836370443,0.13613455306664,0.660923535334179,0.678646638426669,0.694725611667307,0.695067875693544,0.718598934142656,0.707792810318926,0.718607895785413,0.723043298335544,0.0177231030924899,0.475680046461521,0,301.917103679097,6.66133814775094e-15,0,0.376835006118592,0.97922150314225,0.718607895785413,-0.00240696190760075,1,0.06146305941497,1.02398830155911e-14,1,0.723043298335544,0.00644523711045672,1.13707866558236,-0.0241820752988955,6.59472476627343e-17,1,0.743840004033129,0.710082195842599,2175922,13520057,"randomized",0.001,3000,80,5,5,34
1616035,"min",0.75,0.694140264748105,0.140128673001203,0.694549841570666,0.722276417561066,0.749488795202334,0.777570745849886,0.768551895710579,0.761300449326132,0.768557465398012,0.771755233800463,0.0277265759903997,0.495320275368012,0,421.159360250981,8.65973959207622e-15,0,0.335914458900234,0.976413809564465,0.768557465398012,-0.00327185245421664,1,0.0744172006499063,8.82222295217616e-13,1,0.771755233800463,0.00440769013197538,1.1235939524768,-0.00817656984114977,5.07741996595238e-17,1,0.757328386077274,0.780375985718629,2225499,13560564,"randomized",0.001,3000,80,5,5,35
1616036,"min",0.75,0.730511751523165,0.146733858640646,0.732483994030194,0.755783347992869,0.779113834594914,0.790455003241677,0.810538708679126,0.799844949100741,0.810536101692544,0.813788641742276,0.023299353962675,0.500333827426736,0,237.505101632858,1.04360964314765e-14,0,0.411594043014765,0.966467525043104,0.810536101692544,0.000975518699352789,1,0.0800243501693792,9.24651762564584e-13,1,0.813788641742276,0.00310732301981528,1.169849386077,-0.0408000822991297,7.105427357601e-18,1,0.780782399098435,0.694835611053924,2265057,13485393,"randomized",0.001,3000,80,5,5,36
1616037,"min",0.75,0.628623783482525,0.125715660495137,0.628560154787804,0.649224927987709,0.669179831958204,0.687437790228768,0.682747728041775,0.677433366820026,0.682749211495932,0.683531765221726,0.0206647731999045,0.491262003062817,0.000333333333333328,1001.001001001,7.7715611723761e-15,0,0.393582462891839,0.975936809814456,0.682749211495932,-0.0017623124293831,1,0.0541254280134076,1.74246691149923e-13,1,0.683531765221726,0.000985827629640821,1.08207115625815,0.00331610097741554,4.14483262526725e-17,1,0.725078352465231,0.716034527050348,2194164,13550545,"randomized",0.001,3000,80,5,5,37
1616038,"min",0.75,0.598465551365491,0.124595601196237,0.60044046922582,0.618004100532557,0.633450385586892,0.643766086975029,0.651767421471098,0.646186895393884,0.651781142944822,0.652610347869252,0.0175636313067367,0.467928633486356,0.000333333333333335,1001.001001001,8.43769498715119e-15,0,0.445832828158009,0.967794944598172,0.651781142944822,-0.000754128883962419,1,0.053315591579331,3.3087606728562e-15,1,0.652610347869252,-0.000304516545053662,1.07407273968945,0.00981481350436249,5.56591809678745e-17,1,0.717786181492983,0.583875769881501,2273270,13596853,"randomized",0.001,3000,80,5,5,38
1616039,"min",0.75,0.572689482794352,0.115347620138518,0.573164915595078,0.590045548956248,0.605362138674725,0.62285928462731,0.620407170725119,0.615217839989635,0.62040214265496,0.622342798465632,0.0168806333611701,0.475711513399386,0.000333333333333342,1001.001001001,7.99360577730113e-15,0,0.330135658354783,0.979843053411182,0.62040214265496,0.000564545730638631,1,0.0477126598606081,1.97529215206771e-14,1,0.622342798465632,0.00527005327639665,1.07580013696498,0.00624337443706756,8.33407417151951e-17,1,0.693044411861059,0.654088713397943,2207573,13493213,"randomized",0.001,3000,80,5,5,39
1616040,"min",0.75,0.630608931449635,0.130509532952634,0.634007090090562,0.660520040882122,0.685128188117558,0.708886559974687,0.68893872255383,0.684826378160456,0.688926395069591,0.690391985948343,0.0265129507915597,0.481369692459291,0.000333333333333335,1001.001001001,1.06581410364015e-14,0,0.390751595365341,0.975446533410769,0.688926395069591,0.00297906944530033,1,0.0583174636199554,3.50034075798552e-14,1,0.690391985948343,0.00715384005577578,1.08756995289102,0.00456066007900736,5.56591809678745e-17,1,0.728554789382404,0.733681672427216,2247526,13524054,"randomized",0.001,3000,80,5,5,40
1616041,"min",0.75,0.68839196799841,0.140756890907093,0.695955030931576,0.71214082442458,0.727585554511652,0.7033367029862,0.74975640958164,0.737906165495023,0.749765349567508,0.752304667003801,0.0161857934930038,0.488285628531323,0,750.218049624231,7.7715611723761e-15,0,0.347560530481771,0.977407294166637,0.749765349567508,-0.00323837147231948,1,0.0613733815690981,1.00913573793567e-13,1,0.752304667003801,0.000550393697354707,1.10788819331997,-0.0103566667179339,2.10202225995696e-17,1,0.756649877586308,0.748670789377008,2206155,13583822,"randomized",0.001,3000,80,5,5,41
1616042,"min",0.75,0.63622989233046,0.12713236754583,0.629707569285875,0.647911574669715,0.664695060011251,0.670339557790499,0.688986021097677,0.682590334135885,0.688980539535064,0.691585924563653,0.0182040053838394,0.479699601016642,0,230.028141671347,7.105427357601e-15,0,0.356272336510736,0.977263152286185,0.688980539535064,-0.00319014579448007,1,0.0527506472046041,2.38215373353038e-14,1,0.691585924563653,-0.00354902663123053,1.10029816238245,-0.00845665682033599,3.40468394218381e-17,1,0.730520336920268,0.684192565279139,2231414,13504283,"randomized",0.001,3000,80,5,5,42
1616043,"min",0.75,0.610022973453704,0.12924112680673,0.609539655842651,0.637679839671955,0.661500800656276,0.682852338538617,0.679757241669548,0.669211055965843,0.679734689010674,0.688372484959025,0.0281401838293043,0.45843795531761,0,265.361255734147,8.43769498715119e-15,0,0.335905963755866,0.987881637025434,0.679734689010674,0.00344450795646766,1,0.0697117155569699,3.66151553521377e-16,1,0.688372484959025,0.0126146836822731,1.1507975897957,-0.0136404826115059,2.99020067965709e-17,1,0.72658373216828,0.712090656562319,2210935,13577779,"randomized",0.001,3000,80,5,5,43
1616044,"min",0.75,0.714239990452848,0.145741836592158,0.716150934591938,0.736936098331482,0.75737372032774,0.760667244800036,0.782648025265633,0.771170281865433,0.782648115291019,0.785332768472729,0.0207851637395445,0.4957845917363,0.000333333333333341,1001.001001001,9.54791801177635e-15,0,0.365545702945718,0.98365991968345,0.782648115291019,-9.71156601881714e-05,1,0.0684081248381703,1.60749339765213e-13,1,0.785332768472729,0.00517562999167501,1.15303820874147,-0.0382132307305456,1.95399252334028e-17,1,0.77728959176462,0.789084438367309,2247934,13495126,"randomized",0.001,3000,80,5,5,44
1616045,"min",0.75,0.682593463308782,0.139312290519441,0.684662721259043,0.70934458211946,0.733174747743853,0.755622879239825,0.751100737443525,0.742698505532101,0.751121702509916,0.751199138787441,0.024681860860417,0.491221813458046,0.000333333333333348,1001.001001001,9.10382880192628e-15,0,0.37565397583181,0.978450363203466,0.751121702509916,-0.00174515561482819,1,0.0685282392011341,5.8540727820855e-14,1,0.751199138787441,0.00591917867553248,1.12356019086787,-0.0157357031329321,1.49510033982854e-17,1,0.756232050608556,0.774837322222819,2218481,13404520,"randomized",0.001,3000,80,5,5,45
1616046,"min",0.75,0.735893867838936,0.146397819672401,0.737707650956244,0.765027070868303,0.792394598198942,0.831691719540433,0.81225558081911,0.802815500529295,0.812241318084416,0.818018901748223,0.0273194199120593,0.500439843701325,0,528.860440181331,7.99360577730113e-15,0,0.276999822534069,0.985990410445774,0.812241318084416,0.00362369147513621,1,0.0763474502454798,1.32446838681706e-12,1,0.818018901748223,0.00743550391123208,1.15783411738082,-0.0340241252070323,5.12552963035281e-17,1,0.783929540962985,0.85222740819047,2210930,13520367,"randomized",0.001,3000,80,5,5,46
1616047,"min",0.75,0.683249746199266,0.136617513235329,0.683137804816449,0.709381081741588,0.735111719454273,0.753646876395728,0.748738584550838,0.743344015642083,0.748681790521292,0.751681669311248,0.0262432769251395,0.495068302858973,0.000333333333333347,1001.001001001,7.105427357601e-15,0,0.321566224511289,0.981304639667503,0.748681790521292,-0.00400613525085733,1,0.0654320443220266,7.94724582438751e-13,1,0.751681669311248,-0.000307739441239017,1.10421484380233,-0.00277284246615834,9.82917451134805e-17,1,0.753503067167586,0.765482592560563,2215304,13590169,"randomized",0.001,3000,80,5,5,47
1616048,"min",0.75,0.604600381549306,0.123824212331518,0.60621578977139,0.628144508043316,0.648538552766431,0.656850721696536,0.667861951198177,0.659914978121138,0.667902431964534,0.66985980287228,0.0219287182719262,0.481869407380242,0,373.91737630422,9.32587340685131e-15,0,0.377637280510742,0.978827964792835,0.667902431964534,0.0053781218303068,1,0.0633020504152282,4.00698733452979e-14,1,0.66985980287228,0.0106225659546709,1.11796704345058,-0.00606349815749142,1.35891298214119e-16,1,0.715817375479038,0.653053691591241,2212295,13616851,"randomized",0.001,3000,80,5,5,48
1616049,"min",0.75,0.592149709480904,0.123866986953445,0.594223157368147,0.615790084478712,0.634976161196354,0.644477930412903,0.64538360177421,0.641134035175194,0.645406561806258,0.646504806277446,0.0215669271105647,0.470789264971015,0,249.05404830069,6.43929354282591e-15,0,0.439379873761254,0.975491814274127,0.645406561806258,-0.00279902591124282,1,0.0532568523253535,1.08594614782002e-15,1,0.646504806277446,-0.000381950036805116,1.09318401091685,-0.000823788196139192,2.27999583657379e-11,1,0.712880683762773,0.658648836950874,2224120,13562832,"randomized",0.001,3000,80,5,5,49
1616050,"min",0.75,0.63029566763612,0.125849490459809,0.629932372037354,0.647086948081943,0.663892179719116,0.650661524428228,0.692165613155935,0.68036958834157,0.692196275009216,0.69140169525586,0.0171545760445888,0.494856501975957,0,438.455875062655,7.99360577730113e-15,0,0.350487567452275,0.980843206396978,0.692196275009216,0.00737986152587619,1,0.0619006073730959,1.99636751574417e-13,1,0.69140169525586,0.00663207830954957,1.12386838238394,-0.016967677153953,7.5791225147744e-17,1,0.724028023823768,0.61261310537518,2284991,13403308,"randomized",0.001,3000,80,5,5,50
1616051,"min",0.75,0.651738436024837,0.131863441421181,0.651956191158304,0.671571813825194,0.690227024285899,0.699157820079166,0.713183627266169,0.704032981175327,0.713183090639703,0.714516806466651,0.0196156226668909,0.48745242619903,0,612.192129374358,6.66133814775094e-15,0,0.349693000955945,0.976176958144035,0.713183090639703,-0.00329103936628755,1,0.0614446546148662,2.31435019297048e-13,1,0.714516806466651,0.0004858189576886,1.11001218536411,-0.00892079919106236,6.83897383169096e-17,1,0.730285730555964,0.699661270996538,2248892,13580199,"randomized",0.001,3000,80,5,5,51
1616052,"min",0.75,0.648134584673149,0.131969855997039,0.644532123215912,0.671668975973873,0.696621785199797,0.72627553423423,0.708336365433662,0.703147994529673,0.70832563532137,0.713017767635038,0.0271368527579606,0.479035729462861,0,804.806528783018,8.43769498715119e-15,0,0.348631423600653,0.978595635235216,0.70832563532137,-0.00212933049375403,1,0.0601910506482207,2.79400206674533e-14,1,0.713017767635038,0.00430260440589701,1.11618264076733,-0.0104188046580763,6.94259464732265e-17,1,0.744333544928836,0.756108145811524,2203534,13506624,"randomized",0.001,3000,80,5,5,52
1616053,"min",0.75,0.650533372633658,0.131658684148871,0.655149991231441,0.678469262272326,0.700186808078095,0.729695023266658,0.709022628585274,0.704725226473202,0.709022348749907,0.712718137282654,0.0233192710408848,0.482217601650567,0.000333333333333329,1001.001001001,1.06581410364015e-14,0,0.303961761129776,0.97991944692441,0.709022348749907,-0.00102943304274831,1,0.05848897611625,1.22206837242326e-13,1,0.712718137282654,0.00285884307742217,1.08913341124593,0.00420050601683701,8.7633604077079e-17,1,0.735756718151749,0.75728985643469,2213380,13632832,"randomized",0.001,3000,80,5,5,53
1616054,"min",0.75,0.594228343034598,0.12408926451229,0.59184422629314,0.618188119215806,0.641623411925974,0.659134359243738,0.659033871980853,0.652747646677572,0.659069043417109,0.662150461711149,0.0263438929226664,0.470784975933996,0,145.269451739211,9.32587340685131e-15,0,0.392574385151126,0.982012578371664,0.659069043417109,-0.00358906116031964,1,0.0648407003825102,7.94031507211912e-16,1,0.662150461711149,0.0028536909958778,1.11357614037152,0.000431956975316084,2.18923208450406e-11,1,0.711111900766766,0.686925143790956,2194004,13514569,"randomized",0.001,3000,80,5,5,54
1616055,"min",0.75,0.715519783569443,0.141420710530505,0.715585081297358,0.738429653839755,0.7616863064735,0.805150226909134,0.782661654823512,0.774659478752215,0.782712778541219,0.785467468528706,0.0228445725423965,0.504469296529263,0.000333333333333336,1001.001001001,6.43929354282591e-15,0,0.352335819428858,0.978300087709652,0.782712778541219,0.00505591799273114,1,0.0671929949717764,1.40305367324345e-12,1,0.785467468528706,0.0108291119565694,1.14817873645033,-0.0360771324752716,6.21724893790088e-17,1,0.773117067883394,0.841906405994844,2262224,13498752,"randomized",0.001,3000,80,5,5,55
1616056,"min",0.75,0.635708159841371,0.131403162520218,0.635158243148504,0.655185235249761,0.673708235911467,0.677016698366582,0.69626785267244,0.688490942081225,0.696254713672476,0.697321423288937,0.020026992101257,0.480492973775648,0,277.300106167812,7.105427357601e-15,0,0.357650889406789,0.983505244321982,0.696254713672476,-0.00440793909274353,1,0.0605465538311043,3.59410279315853e-14,1,0.697321423288937,0.0013709291332998,1.10775249689877,-0.00688587807426451,5.29946457087741e-17,1,0.732458328595823,0.702413813678076,2169682,13440267,"randomized",0.001,3000,80,5,5,56
1616057,"min",0.75,0.724854261104106,0.150249946686483,0.723847026310299,0.747128379610371,0.769303574275829,0.764665675382022,0.793164480600861,0.783109790907059,0.793125074023464,0.796459558105034,0.0232813533000725,0.487832791048569,0.000333333333333336,1001.001001001,7.99360577730113e-15,0,0.387007631056826,0.976304144957283,0.793125074023464,-0.00155853654788046,1,0.068270812919358,1.04852423040332e-13,1,0.796459558105034,0.00366449317545149,1.13433269874857,-0.025766332092584,9.17784367023463e-18,1,0.788291314463039,0.785799897188607,2205016,13574808,"randomized",0.001,3000,80,5,5,57
1616058,"min",0.75,0.702140745120623,0.141322249898258,0.701996629592119,0.72814708018341,0.754470783456549,0.770490501548313,0.777184261210125,0.768121297383643,0.777182350362974,0.78027206184582,0.026150450591291,0.50165083826121,0,204.512009592326,8.65973959207622e-15,0,0.358311243151359,0.978193223292662,0.777182350362974,-0.00018097842291246,1,0.0750416052423512,7.7604826268877e-13,1,0.78027206184582,-0.00122546457022919,1.11285033637339,-0.00110550254312642,3.09382149528877e-17,1,0.767438621726638,0.78197053221802,2283799,13513306,"randomized",0.001,3000,80,5,5,58
