"estimator","truth","estimate","se","covered","bootstrap_success","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","bootstrap_reps","bootstrap_fit_timeout","replication"
"targeted_projection",0.75,0.790419351295421,0.0506548595855213,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,20
"targeted_sudo",0.75,0.780835249679427,0.0488042065204603,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,20
"pit_intercept_tilt",0.75,0.790419370119489,0.0506511936640022,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,20
"pit_affine_tilt",0.75,0.791431798461157,0.0520354783622684,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,20
"direct",0.75,0.648322166316326,0.0365428001088191,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"raw_label",0.75,0.129955734327807,0.00791116562932455,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"index_projection",0.75,0.64758905030566,0.0360589086439109,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"sudo",0.75,0.668387687106666,0.0398681839002899,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"scaled",0.75,0.688957763894544,0.045705675310332,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"orthogonal",0.75,0.701026202852167,0.0517903735408486,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"targeted_projection",0.75,0.721047570487624,0.0461797357496487,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"targeted_sudo",0.75,0.709825959185207,0.0455963924975382,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"pit_intercept_tilt",0.75,0.721029937984268,0.0461766540921166,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"pit_affine_tilt",0.75,0.719045761320921,0.0472709154521154,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,21
"direct",0.75,0.729182491216263,0.0439628600449172,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"raw_label",0.75,0.146299793181483,0.00836847954821111,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"index_projection",0.75,0.730051107387135,0.0433855800863385,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"sudo",0.75,0.753011417546277,0.0451103139948893,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"scaled",0.75,0.775890911914285,0.0488102848803637,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"orthogonal",0.75,0.765928637755259,0.0595107599202242,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"targeted_projection",0.75,0.80842607657741,0.0530255402189962,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"targeted_sudo",0.75,0.796132434419325,0.0513970300411514,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"pit_intercept_tilt",0.75,0.808426078508412,0.0530256152111697,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"pit_affine_tilt",0.75,0.811730722768481,0.0547164321449317,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,22
"direct",0.75,0.668079554512893,0.0393019672723272,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"raw_label",0.75,0.138424220863477,0.00702764064630383,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"index_projection",0.75,0.667119742776429,0.0385869315823833,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"sudo",0.75,0.689221667859684,0.040375722689472,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"scaled",0.75,0.709810252387317,0.0441538557905057,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"orthogonal",0.75,0.674792490056029,0.0533665684084453,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"targeted_projection",0.75,0.725367438836135,0.0472748064169808,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"targeted_sudo",0.75,0.715075052463334,0.045988523876046,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"pit_intercept_tilt",0.75,0.725397246305692,0.0472827736364648,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"pit_affine_tilt",0.75,0.726470813652035,0.0485122659400935,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,23
"direct",0.75,0.738181445556928,0.0357642133776209,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"raw_label",0.75,0.147851426201039,0.00680663752607985,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"index_projection",0.75,0.738759651289178,0.0360713795872814,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"sudo",0.75,0.761826135754106,0.03918075427827,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"scaled",0.75,0.78587602116618,0.0452917544981775,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"orthogonal",0.75,0.743418659578885,0.102932940565717,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"targeted_projection",0.75,0.821778397681896,0.045260126153976,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"targeted_sudo",0.75,0.806081849109284,0.0446261168429249,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"pit_intercept_tilt",0.75,0.821775755632743,0.0452654758682361,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"pit_affine_tilt",0.75,0.824586013736052,0.0462786614704777,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,24
"direct",0.75,0.690140051176958,0.0350545331587804,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"raw_label",0.75,0.137348621788224,0.00624750516943177,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"index_projection",0.75,0.694055916283164,0.0340889751093698,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"sudo",0.75,0.712801492507608,0.0340839321694817,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"scaled",0.75,0.731726096033285,0.0358991765466687,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"orthogonal",0.75,0.716911489546342,0.0494663466883406,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"targeted_projection",0.75,0.759347314057155,0.0429127876290233,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"targeted_sudo",0.75,0.749264361567312,0.0412370717182851,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"pit_intercept_tilt",0.75,0.759347357592281,0.0429112503338397,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"pit_affine_tilt",0.75,0.761398894759789,0.0442106132100048,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,25
"direct",0.75,0.679686614217845,0.0338827263252674,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"raw_label",0.75,0.140710177250455,0.00675737483883184,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"index_projection",0.75,0.682570550174054,0.0331778254026077,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"sudo",0.75,0.706406857631364,0.0335786321151095,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"scaled",0.75,0.728092659610127,0.035716477393986,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"orthogonal",0.75,0.746568195944524,0.0400641616133245,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"targeted_projection",0.75,0.736825938398225,0.0410748730841482,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"targeted_sudo",0.75,0.731072030661849,0.0395882217690476,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"pit_intercept_tilt",0.75,0.736827876703321,0.0410767897656954,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"pit_affine_tilt",0.75,0.740254444342963,0.0424954860291417,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,26
"direct",0.75,0.648801960328864,0.0377446729570617,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"raw_label",0.75,0.128536601538277,0.00732688685530085,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"index_projection",0.75,0.652032628211202,0.0378791473858905,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"sudo",0.75,0.669087374137427,0.0391875108336464,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"scaled",0.75,0.686088810531796,0.0419558535313293,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"orthogonal",0.75,0.681379796252034,0.0475687416261192,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"targeted_projection",0.75,0.704619061624205,0.0437506750437214,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"targeted_sudo",0.75,0.696067037209921,0.0425715341755427,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"pit_intercept_tilt",0.75,0.70464414153315,0.0437491786415194,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"pit_affine_tilt",0.75,0.704857456985182,0.044532826566685,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,27
"direct",0.75,0.691120780380394,0.0396955612477723,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"raw_label",0.75,0.142450179058263,0.00743526361250261,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"index_projection",0.75,0.692014447389938,0.0396019189246466,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"sudo",0.75,0.71874527571717,0.0405401116997838,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"scaled",0.75,0.743827862986737,0.04340288352037,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"orthogonal",0.75,0.776223748782988,0.0476234043022674,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"targeted_projection",0.75,0.761435583144814,0.0474617465895624,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"targeted_sudo",0.75,0.753319214699278,0.0457615621654109,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"pit_intercept_tilt",0.75,0.761459422327966,0.0474635948494471,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"pit_affine_tilt",0.75,0.765266255913132,0.048603997338769,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,28
"direct",0.75,0.702598356559077,0.0414543164230869,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"raw_label",0.75,0.140106249262276,0.00746967254296232,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"index_projection",0.75,0.698302608808626,0.0415057698643467,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"sudo",0.75,0.728944353943538,0.0437113657272737,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"scaled",0.75,0.75970471979283,0.0479399095169035,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"orthogonal",0.75,0.783572686528728,0.0554194417863439,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"targeted_projection",0.75,0.782010598825526,0.0515230918886636,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"targeted_sudo",0.75,0.773582571224419,0.0498582190651424,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"pit_intercept_tilt",0.75,0.782006975603685,0.0515219935644995,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"pit_affine_tilt",0.75,0.7850810541425,0.0534287500450354,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,29
"direct",0.75,0.678722064702551,0.0444303093800257,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"raw_label",0.75,0.134632606554845,0.00790388968696356,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"index_projection",0.75,0.681361002423479,0.0441308261807042,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"sudo",0.75,0.707674975160434,0.0451309994081386,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"scaled",0.75,0.733186952497668,0.0482587150146745,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"orthogonal",0.75,0.775690424284172,0.0522356777742897,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"targeted_projection",0.75,0.747330421300319,0.0517911683529668,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"targeted_sudo",0.75,0.740038340884197,0.0503180066439854,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"pit_intercept_tilt",0.75,0.747332040066245,0.0517878648976866,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"pit_affine_tilt",0.75,0.752269424204739,0.0529145984802977,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,30
"direct",0.75,0.710018291373573,0.0379020673278737,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"raw_label",0.75,0.138768404056897,0.00711776584350416,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"index_projection",0.75,0.709304077954914,0.0382368323617713,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"sudo",0.75,0.725466873430344,0.0388476948753811,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"scaled",0.75,0.741670074574668,0.0413368816438365,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"orthogonal",0.75,0.744414531046586,0.0474962004853416,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"targeted_projection",0.75,0.775930388206031,0.0457388293042017,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"targeted_sudo",0.75,0.762202807815657,0.0442108986808219,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"pit_intercept_tilt",0.75,0.775932788780643,0.0457358648664707,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"pit_affine_tilt",0.75,0.779504213922079,0.0472313621150474,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,31
"direct",0.75,0.622377583112383,0.0411348893897642,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"raw_label",0.75,0.129085555168838,0.00790369330014099,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"index_projection",0.75,0.624137205382255,0.0409604613770354,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"sudo",0.75,0.649253017183359,0.0425373353655186,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"scaled",0.75,0.672097388245618,0.0455835457676451,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"orthogonal",0.75,0.71340107031641,0.0495000948675326,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"targeted_projection",0.75,0.682083429275632,0.0492307891666398,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"targeted_sudo",0.75,0.677185946357543,0.0477546449944041,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"pit_intercept_tilt",0.75,0.682082839854808,0.0492278961103041,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"pit_affine_tilt",0.75,0.683480331990771,0.0504482336401069,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,32
"direct",0.75,0.657121780913833,0.0374419398328107,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"raw_label",0.75,0.133229446570746,0.00737731819626785,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"index_projection",0.75,0.657101564752435,0.0378687758572711,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"sudo",0.75,0.678789607017214,0.0386997861863694,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"scaled",0.75,0.699703077105023,0.0414199079376996,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"orthogonal",0.75,0.727564099427745,0.0501786425487928,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"targeted_projection",0.75,0.72151002219008,0.0433073666648948,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"targeted_sudo",0.75,0.71319305435016,0.042547964685996,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"pit_intercept_tilt",0.75,0.721509506186746,0.0433097116683114,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"pit_affine_tilt",0.75,0.723455309126758,0.0443317545243668,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,33
"direct",0.75,0.658127850779832,0.0468029713885239,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"raw_label",0.75,0.133739038480666,0.00837825121009544,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"index_projection",0.75,0.661746699976931,0.0477435619167597,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"sudo",0.75,0.680336321002214,0.04754511355606,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"scaled",0.75,0.698220844262245,0.0494233097523256,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"orthogonal",0.75,0.69701003234631,0.0553429240660755,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"targeted_projection",0.75,0.720104433098838,0.0537293476319259,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"targeted_sudo",0.75,0.709863063172134,0.0524346948405194,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"pit_intercept_tilt",0.75,0.720097886886599,0.0537312223915721,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"pit_affine_tilt",0.75,0.720316991654089,0.0546851660910934,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,34
"direct",0.75,0.650803796578184,0.0367707164635153,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"raw_label",0.75,0.130020029833235,0.00666540090588365,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"index_projection",0.75,0.651378328127011,0.0360807714096329,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"sudo",0.75,0.669972928944198,0.0388882012995401,FALSE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"scaled",0.75,0.688091973086348,0.0438387667638335,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"orthogonal",0.75,0.691591837791646,0.0435237305473041,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"targeted_projection",0.75,0.717171577415824,0.044311255381782,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"targeted_sudo",0.75,0.704123823519758,0.0428305955114795,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"pit_intercept_tilt",0.75,0.717163540823718,0.044320378488327,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"pit_affine_tilt",0.75,0.720744741505691,0.0453328184814455,TRUE,0.98989898989899,"randomized",TRUE,0.001,3000,80,5,5,99,600,35
"direct",0.75,0.638395810290758,0.0406749970961212,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"raw_label",0.75,0.131370884545645,0.00844729203784108,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"index_projection",0.75,0.637294409502347,0.04061597509998,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"sudo",0.75,0.65884569798325,0.0433571252823958,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"scaled",0.75,0.678841455882212,0.0475002179793929,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"orthogonal",0.75,0.699229212985399,0.0529430669225861,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"targeted_projection",0.75,0.70108898673212,0.051343875985413,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"targeted_sudo",0.75,0.693119151083959,0.0497483887128994,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"pit_intercept_tilt",0.75,0.701092386632857,0.0513381676919494,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"pit_affine_tilt",0.75,0.702864265003172,0.0528750348607387,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,36
"direct",0.75,0.731982587362321,0.0397722229436425,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"raw_label",0.75,0.146142060411848,0.00737908303625999,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"index_projection",0.75,0.727875865812609,0.0394535680764785,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"sudo",0.75,0.752622842769538,0.0396546823212936,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"scaled",0.75,0.777114348894714,0.0422344668007512,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"orthogonal",0.75,0.793215337813904,0.0504693787151704,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"targeted_projection",0.75,0.80823946485679,0.0469759587059269,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"targeted_sudo",0.75,0.798328274407128,0.0455542476285049,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"pit_intercept_tilt",0.75,0.808241604378503,0.046974985201298,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"pit_affine_tilt",0.75,0.812518349651229,0.0486020440152377,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,37
"direct",0.75,0.654890934925938,0.0424459467459857,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"raw_label",0.75,0.131188371533699,0.00792912595023289,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"index_projection",0.75,0.653733178289866,0.0429343805363311,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"sudo",0.75,0.672252418834903,0.0433504191208659,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"scaled",0.75,0.689782588555164,0.045604136972252,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"orthogonal",0.75,0.73015439923537,0.0482811550236851,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"targeted_projection",0.75,0.71188350660499,0.0503885647298653,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"targeted_sudo",0.75,0.706115969593203,0.0483381753868776,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"pit_intercept_tilt",0.75,0.711890579090177,0.0503882636469158,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"pit_affine_tilt",0.75,0.715264453317824,0.0521881405566099,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,38
"direct",0.75,0.679429567843577,0.0389229640966289,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"raw_label",0.75,0.1403890655067,0.00723216347536568,FALSE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"index_projection",0.75,0.681963166494787,0.0390394542186245,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"sudo",0.75,0.706141712079044,0.0398694713983948,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"scaled",0.75,0.729146153601324,0.0426246379188165,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"orthogonal",0.75,0.735966253096347,0.0460471670017321,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"targeted_projection",0.75,0.748602861683183,0.0452824751206174,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"targeted_sudo",0.75,0.73985908277119,0.0437067773488202,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"pit_intercept_tilt",0.75,0.748615484059671,0.045279205116521,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"pit_affine_tilt",0.75,0.751376619913022,0.0463817905108261,TRUE,0.97979797979798,"randomized",TRUE,0.001,3000,80,5,5,99,600,39
"direct",0.75,0.72631350702038,0.0378838908474608,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"raw_label",0.75,0.148488928551912,0.00745618893428045,FALSE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"index_projection",0.75,0.724743406627165,0.0379965330255721,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"sudo",0.75,0.755370643831696,0.0395153177958828,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"scaled",0.75,0.784688370498008,0.0432031098080191,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"orthogonal",0.75,0.809265894930503,0.0464357494308177,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"targeted_projection",0.75,0.80328156218454,0.0470998093142436,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"targeted_sudo",0.75,0.79315409440882,0.0454692370789322,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"pit_intercept_tilt",0.75,0.803296337020846,0.0471011255486917,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
"pit_affine_tilt",0.75,0.808915404069641,0.0490705230889051,TRUE,1,"randomized",TRUE,0.001,3000,80,5,5,99,600,40
