"sudo_cloglog","plos_cloglog","glm_cloglog","sudo_logit","plos_logit","glm_logit"
0.986795248613205,0.995856874632265,0.992585074372921,1.64574152570019,1.5983421169289,1.61596259006052
0.941942547305843,0.986070179369747,0.951079295470889,1.58409546911099,1.57259737167433,1.6104112212398
0.947470248505925,0.905336937897281,0.912267292848947,1.62706197914202,1.625837064084,1.6462327486341
1.01217708971628,1.01750292268526,1.00815764126254,1.64323599609989,1.57989468061978,1.62287503242773
1.0211409233817,1.00464407244012,1.00312740229987,1.75102100770045,1.72983284201973,1.76413203614699
0.854752725395108,0.838516082582316,0.835279391214086,1.38085888286471,1.39609415168932,1.42130869239379
1.07923236049239,1.09718941173248,1.0869642000922,1.80704804896819,1.8038391628488,1.84722915972637
0.98802628651201,1.01607673275074,1.03277429007669,1.68869873378959,1.67027712819639,1.68915107208483
1.0281163949005,1.06893065210113,1.06543464151545,1.65380753772728,1.63829411475537,1.67379624617978
1.01098694837338,1.0014620178342,1.03211374794846,1.76145972981507,1.73199999459527,1.73528904797668
0.898177566060907,0.866362261185772,0.861555771609473,1.58816998509142,1.57541238218239,1.61501460646013
1.0165321110712,0.987918032920387,0.981203587197088,1.66956735675026,1.63702302893009,1.65198653211596
0.927855998362687,0.9284070257943,0.915110526437008,1.50809011458462,1.50675247655383,1.53163845671661
0.8329413651545,0.823916040746855,0.816693894862292,1.37047402146187,1.35422296921169,1.3659044798375
0.980661709256609,0.983861071263336,0.968987742446991,1.70167589982661,1.6778566844935,1.70119009224309
0.887277611307861,0.925955117679501,0.92709953139815,1.57315079758958,1.51655372580429,1.53379992451875
0.997074391004822,0.999148186609179,0.995548959890422,1.69094689296298,1.68194474567009,1.71886801013661
0.939290429422636,0.967082667425718,0.976837324802018,1.58258878047912,1.53732033249659,1.55789623397999
1.0929838571099,1.05558616200678,1.04313845914411,1.82628332329782,1.76864690699252,1.81334747550164
0.952827483368338,0.979778305010948,0.964868945540872,1.65059292212418,1.61120385481626,1.64930237736206
0.954351814484077,0.974019586860105,0.975909906721003,1.6259947598501,1.65363749392259,1.65328727068219
1.04209742032612,1.0096261747776,0.995204329884861,1.67448086549398,1.67969946272096,1.71069052169614
0.981639404387743,0.984174496156144,1.00207254783204,1.68620333530917,1.6401270373956,1.67444672116827
1.10469299929054,1.12580327550214,1.10221722510218,1.91196034703352,1.87377577949172,1.91216481094692
1.09786934282784,1.11735039053758,1.11366246252467,1.91900644483466,1.85727667582729,1.89335769026958
1.14987501542829,1.16266791963669,1.13846509190156,1.92414595482616,1.87797577867127,1.93066665662803
0.944434752612352,0.93658580126682,0.954292483161915,1.60342356566599,1.59275775619823,1.62073714721555
0.997521113287201,0.988770039668147,0.996469050853299,1.7093093592193,1.70729144637749,1.71235039380714
0.992612792884771,0.978054497001765,1.00354229516322,1.72203938235777,1.70346976178031,1.7263144471687
0.795873973708465,0.81685875650058,0.835080433649667,1.36402826019786,1.30815486105283,1.33785628584064
0.971111277348942,0.953841276854843,0.955285309442474,1.67933971599643,1.65123619685398,1.67230150386
1.0480294866751,1.04500269356143,1.04314781975894,1.71954856750496,1.68559276684769,1.71711007102372
1.16776558662904,1.17873946770264,1.17769725122472,1.86901090516455,1.89291424467555,1.9001750757035
1.0381864357508,1.03369078264252,1.02220895416514,1.77420284054986,1.72683580905442,1.74881462951519
0.979490668387032,0.956339113538435,0.956460510810675,1.77822075402573,1.69041446338021,1.72438569808881
0.980023810828669,0.960619576120324,0.988916075290297,1.71225001388875,1.6865586334838,1.70021896744074
1.20839171815048,1.1731745892575,1.17810223699272,1.99691639292229,1.97681489549384,1.99534967764567
1.11676531149019,1.11218287453457,1.11385017723205,1.83909295283941,1.83084198010973,1.86557179428325
0.959636099870443,0.964646061283352,0.974078649069804,1.56314897871401,1.55014696403017,1.57338738582163
1.10480663624166,1.11187396749383,1.09629346470363,1.81301520227999,1.78102650680029,1.82825146461868
1.00633811367912,0.988124344864554,0.997863362535611,1.67503002570367,1.62164654543002,1.65489300141585
0.921844031421393,0.932347440947765,0.929532442437985,1.50333934154375,1.45725594722154,1.4684419457958
0.950102810002624,0.960082443335606,0.959524979598942,1.61343570088464,1.54750843152973,1.57858184597134
1.06368975894596,1.03221230278741,1.03637213479586,1.76764869124832,1.75824630172211,1.77539487730404
1.05407798365818,1.05020795718994,1.04596522288139,1.82376648589454,1.81555710198749,1.82553227362597
1.00541707069299,1.00728586285007,0.98722007296237,1.67952379209287,1.64589152886751,1.67954406662812
1.13043281241124,1.1248331207607,1.13987094037243,1.94467988509934,1.89491535202849,1.9305678771113
0.932177136022545,0.933086235539197,0.948197873431029,1.55874289091027,1.54726769098671,1.56506512524091
1.03364532401406,1.04603847833561,1.04736406334854,1.72729741770565,1.71291985149902,1.74872174091598
0.940416756262284,0.92969001616666,0.941874572746558,1.63675114268898,1.63382315812809,1.64841653279627
0.994732345879207,1.0255355707557,1.03151838246907,1.66893392291597,1.65259869278099,1.66471794129667
1.02827852336978,1.04853213978929,1.00535190644923,1.81495417121087,1.75276134808519,1.81242229441653
1.14019518814224,1.13797135100246,1.11958590160108,1.92260004460563,1.89123523313344,1.92813379710178
0.997156671317236,1.00811930972079,0.997781908394959,1.6054579011373,1.57063791068846,1.60818944708689
0.999636798206111,1.02454687251935,1.02862197450594,1.66489034627407,1.64721931634669,1.66169019787874
0.982278386862695,0.935062284098234,0.963299706726036,1.65120437057056,1.66017824396005,1.67050414511316
1.10198191676634,1.10539586923401,1.0863712767239,1.76862764475062,1.77382364262858,1.81629546342882
0.898888643674455,0.884377622476164,0.90288761518223,1.47748073724239,1.44834886224331,1.4744458160262
1.15917878554092,1.14502906795698,1.17435620869472,1.99405920908009,1.97588955097323,2.00627691998911
0.958636128463879,0.965152602756926,0.988209547058759,1.54780779331595,1.50631251972516,1.53751295685354
1.05766591725417,1.02746904595111,1.01074700068586,1.77396597489147,1.73792570588617,1.7708144990292
0.903081129383439,0.882220501330598,0.895403056815902,1.43514106261609,1.44112647613195,1.46734224484165
0.975683251206104,0.969404932023259,0.970400997096041,1.66683373212919,1.63605359084678,1.64674109485532
1.04411228242303,1.05790459900444,1.03251448558171,1.75688087003261,1.79927569677284,1.82796404158922
0.945380376922347,0.937366357972835,0.917597198558393,1.59865747015207,1.60117558889237,1.61458622673213
1.01065834211324,1.02770735754936,1.04292435084448,1.67987893436463,1.67778384363452,1.70150913517935
0.853650462295966,0.846947253680842,0.85937474541906,1.53269565684911,1.5029703978749,1.5257449303856
1.00869843678045,0.978130370867966,0.994032172723811,1.7423885693996,1.7644128981926,1.79299101495202
1.14608134627006,1.15100593580648,1.14295421835976,1.97584785642562,1.94292690203288,1.99110799283385
1.03595047280771,1.05314034584497,1.05769163834743,1.71340223657805,1.68546226457525,1.71630785468096
1.01578509066326,1.0090669966423,1.01698286779614,1.78992531764452,1.7412120408431,1.76723063158265
0.865024656898341,0.874356834590931,0.866942338273602,1.49570991165133,1.44261054912081,1.48005753786329
1.00451064474161,1.01715319712364,1.01303653538836,1.83356009150859,1.78159697329134,1.82853648082409
0.910414911286393,0.91155680391705,0.916708303101494,1.52065491515608,1.5114570195305,1.52854271538831
0.895889887451027,0.946001363805562,0.934202870640209,1.53307667452463,1.45528255579263,1.48846637300405
0.934818843742786,0.927734156888534,0.91278825217668,1.67128921270901,1.62215367808061,1.65251417802172
1.05395586291925,1.07763153298194,1.07225665956479,1.74091312566561,1.68745812430155,1.70389064667055
1.1048531468208,1.11243726609395,1.08571141818273,1.8318030228067,1.82726889699954,1.85982990310558
0.957739031611702,0.947377434261285,0.95652261384616,1.61038593894441,1.62203852451848,1.65839820668058
0.967988427379858,0.940207189460858,0.948269755592167,1.67913495223475,1.65555950908023,1.70079517739638
1.04427161354079,1.05205608476327,1.02682442072077,1.80421936127283,1.73942833989376,1.7746479884887
1.02586141957109,1.02895617061164,1.01382384657628,1.67203459797402,1.66913330603187,1.66182553640227
1.06461944661039,1.07525783502614,1.08513127901575,1.79947710526471,1.79384180944063,1.81160451688608
1.01294192588834,0.967588553447395,0.968611240944857,1.70224709084444,1.72405072692509,1.74951144684852
0.894898133463404,0.928556653169734,0.915373348382432,1.54557437190927,1.53268225763667,1.57376094649711
0.994444922868643,1.02402731253237,1.00054452813839,1.59175744990383,1.55385051085129,1.60394327348512
0.903689327297375,0.912774330491016,0.89446082204771,1.5066968745156,1.5195192307575,1.53545342642957
0.983034827681046,0.987128552546684,0.987144433912154,1.65208216911441,1.60147192423632,1.63161458646173
1.11912613921547,1.12552161961931,1.12613003061796,1.89614879033309,1.88902603574044,1.92292787444794
1.01769880779986,1.02230000275696,1.01472914230286,1.71270992333754,1.71252089125953,1.756985147396
0.984960711828636,1.00847475609846,0.999089211279041,1.61891056702543,1.60001860363988,1.61527469535692
1.01945057932829,1.01682970441991,1.00314643603625,1.7136910976922,1.67432356349729,1.71762832473177
1.16968366689521,1.18325921141815,1.16808741157113,2.018232873219,1.98833255473038,2.00625347726119
0.926389897604358,0.940900665611555,0.924500753634296,1.51061590400959,1.46920668355641,1.50224266168522
1.01131591008225,1.00495776561067,1.00167275555666,1.74138851383441,1.65769896983525,1.6917333890666
1.03984537786389,1.03202342510801,1.03247656671882,1.83573421492243,1.80140525376134,1.84283330948605
0.991706293511152,0.974783650691564,0.970566949622973,1.75993499093295,1.71832249723364,1.75286972760807
1.04800587857211,1.05099313447787,1.05136345795988,1.81381738229459,1.8051932821857,1.81422985774802
1.03038990204766,1.03425144781989,1.01690777522485,1.80045355085791,1.76021512533153,1.76018593931346
0.96974934878638,0.988362995373645,0.989545236936823,1.63440313056288,1.63956425953742,1.6576623037259
0.995615602368605,0.975321561992473,0.980243870674868,1.74495907989143,1.69798544967421,1.72373750737648
1.01466562018962,0.99161149587344,0.996406815500864,1.76328891016377,1.74431164861824,1.76943219639324
0.959897724690605,0.9753918151909,0.992412533810655,1.58941551753753,1.56875814731074,1.58459573855199
0.968788716597545,0.971897867758788,0.981103646317486,1.6697733959101,1.63843848566083,1.65592274420667
1.01930983467849,1.00014728875997,0.998756089297121,1.8231682907276,1.80140390828102,1.83718948842854
0.98160167005143,0.987271991641009,0.988765042354465,1.54114584536981,1.56416825554845,1.58040089653955
0.953763595153569,0.949804695986895,0.960993967751386,1.62645676089186,1.6432545265332,1.66558529757813
1.0994073206523,1.09324219783046,1.10769367594472,1.88264947120069,1.84066231249394,1.87131917620674
1.00726929026919,1.00869147248253,1.01502897699041,1.7149500233896,1.7228222832165,1.74279826883509
1.04601471185918,0.994088990922091,1.00709042466954,1.73388827309469,1.71058322502516,1.75012185403067
