"stage","estimator","n_reps","mean_est","bias","mc_se_bias","sd","rmse","mean_se","coverage","mc_se_cov"
2,"naive",500,1.50296613200563,0.00296613200562579,0.00370827199701991,0.0829194826439542,0.0828896088771803,0.0547005527356606,0.804,0.017752971582245
2,"improper_B10",500,1.50362158231676,0.00362158231675669,0.00323182440277273,0.0722657905594248,0.0722842697596465,0.06770640094937,0.932,0.0112584190719657
2,"proper_B10",500,1.50483876837424,0.00483876837423947,0.00323851145225747,0.0724153175315927,0.0725045097642522,0.0777109974865852,0.962,0.0085505555375075
2,"improper_B25",500,1.50370919293474,0.00370919293474437,0.00318665371437251,0.0712557432608913,0.0712810234073129,0.0670750201868965,0.924,0.0118510759005248
2,"proper_B25",500,1.50472573764903,0.00472573764902795,0.00321415992721425,0.0718708008780683,0.0719542479020153,0.0763904365495269,0.97,0.00762889244910426
2,"improper_B50",500,1.50348786047655,0.00348786047655159,0.00316342769007633,0.0707363935691581,0.07075164500649,0.067124990417416,0.926,0.0117067501895274
2,"proper_B50",500,1.50387194601195,0.00387194601195118,0.00319237960166129,0.0713837779929835,0.0714173959126901,0.0759494844324692,0.972,0.00737780455149091
