"stage","estimator","n_reps","mean_est","bias","mc_se_bias","sd","rmse","mean_se","coverage","mc_se_cov"
5,"ordinal_dml_n1000",200,1.01483623391799,0.0148362339179875,0.0104024992085677,0.147113554633318,0.14749338901773,0.232613472339039,0.99,0.00703562363973515
5,"ordinal_dml_n2000",200,1.0217746190414,0.0217746190413961,0.00776322437154831,0.10978857193989,0.111657498227191,0.148757191197606,0.985,0.00859505671883555
