"truth","rao_blackwell_theta","rao_blackwell_se","randomized_theta","randomized_se","index_only_theta","index_only_se","poisson_one_step_theta","poisson_one_step_se","structured_gam_theta","raw_label_theta","outcome_correction","completion_difference","dispersion","heldout_log_score","calibration_intercept","calibration_slope","arm","treatment","family","cell","replication","protocol_promoted","forced_coverage"
0.405465108108164,0.45017923099725,0.0196792497825761,0.450523255642629,0.0198711650040427,0.386488378253741,0.0153048669187975,0.448666889143745,0.473531214999685,0.441417298095849,1.29265437522582,0.063690852743509,0.000344024645379803,Inf,-2.44238300803867,-0.0212542888109498,1.02688094244366,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",41,FALSE,TRUE
0.405465108108164,0.434629942783654,0.0165583853897823,0.43626836894308,0.0167442958843013,0.355761305411653,0.0152230950678906,0.43390211390205,0.379556230680656,0.406530619207304,1.40549612324282,0.0788686373720024,0.00163842615942544,Inf,-2.13586599936456,-0.0348270028808824,1.05068306333898,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",42,FALSE,TRUE
0.405465108108164,0.385299848844544,0.0181009695001085,0.384895293087868,0.0180300499035601,0.336855666890684,0.0154993550401554,0.374175659833923,0.160287645076674,0.372143656633334,1.2431834186273,0.0484441819538601,-0.000404555756675251,Inf,-2.44478604782315,-0.0318546058029985,1.05239183056354,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",43,FALSE,TRUE
0.405465108108164,0.414354240659427,0.0166144793169472,0.41720213780864,0.0166294044175595,0.366024494519922,0.0178270674853705,0.417461368935494,0.454251915952011,0.42840643712521,1.25714448782696,0.0483297461395047,0.00284789714921274,Inf,-2.82118954824726,0.0745770349591515,0.971025274153284,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",44,FALSE,TRUE
0.405465108108164,0.426478787451616,0.0177688212113251,0.42548101604644,0.0178818238472251,0.359444564115253,0.0126195210810963,-0.532944620187186,0.563915205641164,0.407587411672412,1.3257135382394,0.0670342233363631,-0.00099777140517604,Inf,-1.77677117273552,-0.0507321149587875,1.05394178790295,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",45,FALSE,TRUE
0.405465108108164,0.432631957309155,0.0207174884514611,0.432350282179314,0.0207752558285591,0.362106283918246,0.0154322327226804,-0.615031123614571,3.9768090868151,0.401903710669163,1.35533446047914,0.0705256733909087,-0.00028167512984123,Inf,-1.80544920409078,-0.048824868596639,1.05296791530214,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",46,FALSE,TRUE
0.405465108108164,0.397239265583518,0.0197224813107984,0.395928097595639,0.0195884032376107,0.336228193526012,0.0152496824868843,0.382271554524569,0.0162251065659281,0.385837572670675,1.00960863839344,0.0610110720575064,-0.00131116798787939,Inf,-2.45975276141212,-0.0553981832023031,1.05980773236756,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",47,FALSE,TRUE
0.405465108108164,0.434258020620415,0.018113565867793,0.436065509392149,0.0181800134708325,0.384389491011642,0.0147392475104713,0.398672056152347,0.115638707278962,0.409922025093177,1.05847477639718,0.0498685296087721,0.00180748877173398,Inf,-1.72293386587322,-0.0680545385528249,1.06859721376943,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",48,FALSE,TRUE
0.405465108108164,0.375622757777665,0.0170450884613484,0.376068429147977,0.0169115915152643,0.355482170636861,0.0165845997164612,0.395305969392832,0.114989086622831,0.39424017578175,1.18022967940749,0.0201405871408042,0.000445671370312095,Inf,-2.40755657233002,-0.0194343036736027,1.03574831920621,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",49,FALSE,TRUE
0.405465108108164,0.417681703925937,0.0171949179599078,0.418330973382782,0.0170715315766304,0.377346830051766,0.0160197874505233,54.8973981268471,21.3203042713373,0.395378892727355,1.16192668975799,0.0403348738741704,0.000649269456844404,Inf,-2.41561052147936,-0.0240296095653154,1.03348874714136,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",50,FALSE,TRUE
0.405465108108164,0.422260678150935,0.0182431729984374,0.42265217488317,0.0185074489022796,0.372073806508098,0.0161563013992203,1.56658364672638,0.39637769958429,0.397869143793049,1.2455730048566,0.0501868716428373,0.000391496732234486,Inf,-2.4604362041155,-0.0336610876079559,1.04700543856276,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",51,FALSE,TRUE
0.405465108108164,0.396425716750871,0.0184625060652157,0.395942358017118,0.0186201647515839,0.339927847562831,0.0131374942615382,0.388632647184455,27.1767536458066,0.387697930041791,1.25061537691677,0.0564978691880397,-0.000483358733752604,Inf,-2.47313227381698,-0.0411532905626124,1.0504082747115,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",52,FALSE,TRUE
0.405465108108164,0.415233840108832,0.0192515379746945,0.414529743732405,0.0190128784575775,0.344955936318503,0.0167642157777143,0.399593286753136,0.0421052671910674,0.395907968359736,1.06662109709292,0.0702779037903294,-0.000704096376427099,Inf,-2.10312472153938,-0.0143516892778076,1.04470061202899,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",53,FALSE,TRUE
0.405465108108164,0.405379835354131,0.0187392850845024,0.406558526477009,0.0188614352351524,0.361100123997798,0.0147727105089845,0.41769974148128,0.302297798082061,0.407210913588428,1.18217566107374,0.0442797113563334,0.00117869112287838,Inf,-2.42961279377456,-0.074313347421887,1.08268656721362,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",54,FALSE,TRUE
0.405465108108164,0.460776900473721,0.0208619033511907,0.462597207750089,0.0207373054393999,0.384759148784857,0.0201348885613444,0.364838168894293,6.91606764498471,0.436970467948952,1.06871562026406,0.0760177516888637,0.00182030727636784,Inf,-2.44487436708858,-0.0839156072287422,1.1269092929803,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",55,FALSE,TRUE
0.405465108108164,0.409136640509128,0.0182916529394191,0.408784294847248,0.0182838257711774,0.351007207070017,0.0150358475492329,0.386184301197971,0.320524944418285,0.395994749447417,1.32983491052221,0.0581294334391122,-0.000352345661879971,Inf,-2.80308513091307,-0.102823070049363,1.11261911965577,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",56,FALSE,TRUE
0.405465108108164,0.435219729899954,0.0234230694828432,0.438804430601773,0.023319279094272,0.362327732962683,0.0175466836446422,0.422091630983982,0.0949790901393797,0.410806567670313,2.09091253576479,0.0728919969372712,0.00358470070181821,Inf,-2.4850909457284,-0.140032475693951,1.12968978483656,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",57,FALSE,TRUE
0.405465108108164,0.420454257287758,0.0217383937164247,0.420579906044681,0.0219252989154817,0.343514108955971,0.0160363404838318,0.474881712700892,0.209308248627893,0.400841750334386,1.70719649671394,0.0769401483317875,0.000125648756922503,Inf,-3.00456036991538,0.109432384114268,1.02989120279308,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",58,FALSE,TRUE
0.405465108108164,0.407709417758957,0.0190716796734611,0.408749921954302,0.019375402898978,0.339398105286483,0.0139218729428315,0.392302950563758,0.0257049559198493,0.40023862821347,1.18352559525578,0.0683113124724736,0.00104050419534452,Inf,-2.51475902323006,-0.103652037424834,1.10866545258355,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",59,FALSE,TRUE
0.405465108108164,0.403088218358379,0.0204416443949982,0.40337645321547,0.0203258139283884,0.340518115991813,0.0157424390468517,1.07183497942305,0.494319713932666,0.388838004601416,1.49123761807384,0.0625701023665663,0.000288234857091563,Inf,-3.2096159771495,0.0964560553590273,0.990592080673177,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",60,FALSE,TRUE
0.405465108108164,0.418169829944696,0.0185015242011861,0.416481712966198,0.0184825908904354,0.366896375820263,0.0148582059088908,6.9619201707443,2.64856183262895,0.397128524949429,1.13542792436424,0.0512734541244327,-0.00168811697849852,Inf,-2.08658861957973,-0.108704027603326,1.10661913233402,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",61,FALSE,TRUE
0.405465108108164,0.404169350182249,0.017401929973624,0.405354412125773,0.0175645666240999,0.341533578594622,0.014268316140912,0.402451916234463,0.206585840532418,0.400558245579063,1.19378605967651,0.0626357715876268,0.00118506194352475,Inf,-1.75879953627933,-0.0871556619502156,1.08634642758191,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",62,FALSE,TRUE
