"seed","selection","truth","direct","raw_label","index_projection","sudo","scaled","orthogonal","targeted_projection","targeted_sudo","correction","kappa","clipping_rate","max_inverse_information","direct_contrast_spread","target_failure","index_rmse","index_correlation","oracle_sudo","oracle_orthogonal","sample_signature","fold_signature","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","replication"
1612015,"min",0.75,0.671084819245501,0.138460895811696,0.674427024401458,0.696726341381756,0.717322771274504,0.721946774711721,0.732265765508274,0.72360583592301,0.0222993169802976,0.480150863294335,0,2674.56249759345,5.99520433297585e-15,0,0.355012433387549,0.981734479485287,0.749913770274815,0.723822630737018,2184226,13436071,"randomized",TRUE,1e-06,3000,80,5,5,15
1612016,"min",0.75,0.711652117613469,0.145154350329666,0.711627159895279,0.736332006066001,0.759448320695258,0.77734119234709,0.779675590730027,0.771988890344545,0.0247048461707225,0.48339091403374,0,672.567139230057,7.7715611723761e-15,0,0.353157268005394,0.977667904476694,0.776075175802168,0.807274050420742,2206960,13534180,"randomized",TRUE,1e-06,3000,80,5,5,16
1612017,"min",0.75,0.642234013079629,0.13098995944568,0.643482975911091,0.668428643092643,0.692129301399236,0.748666518344292,0.703426494773989,0.700330690329695,0.0249456671815523,0.487203464367904,0,612.736982072144,1.06581410364015e-14,0,0.363888780759986,0.981313332232122,0.738608738374794,0.789668583054089,2241922,13508530,"randomized",TRUE,1e-06,3000,80,5,5,17
1612018,"min",0.75,0.697571499307335,0.145609558513425,0.700979234308852,0.724429771635002,0.746556653659388,0.731095252844,0.773527871207411,0.760580448410157,0.0234505373261508,0.485479045099233,0,637.214039149368,7.32747196252603e-15,0,0.354271741657003,0.983397045821827,0.765737932741732,0.736791011212527,2268201,13535317,"randomized",TRUE,1e-06,3000,80,5,5,18
1612019,"min",0.75,0.68961379611647,0.141497644639377,0.689750683046528,0.7116681335199,0.732368461772712,0.698183151774206,0.75620694500666,0.744991069410577,0.0219174504733728,0.485720487353635,0,283.409536075015,8.43769498715119e-15,0,0.328616261169264,0.984097555707644,0.758197001755654,0.704114010363289,2227762,13355352,"randomized",TRUE,1e-06,3000,80,5,5,19
1612020,"min",0.75,0.662690887747084,0.137985906163311,0.663933508657188,0.692684245009311,0.719395741310091,0.753360541982741,0.731304761999476,0.726605615453694,0.0287507363521226,0.481615957798666,0,209.72057751645,1.02140518265514e-14,0,0.399089015500303,0.975104949355517,0.752826694978666,0.780391045572511,2193800,13531606,"randomized",TRUE,1e-06,3000,80,5,5,20
1622001,"min",0.75,0.633830035046367,0.118643929455959,0.635471516194462,0.644105652136421,0.6529502608953,0.67287335995209,0.704487917520527,0.686688304573006,0.00863413594195905,0.506020821876024,0.000666666666666653,1001.001001001,7.105427357601e-15,0,0.533398287880918,0.98526264886489,0.735029780502774,0.720711212626048,2220326,13481205,"confounded",TRUE,0.001,3000,80,5,5,1
1622002,"min",0.75,0.685987441357623,0.128853359428045,0.683043616436686,0.702486088987714,0.723071651942745,0.779809414080097,0.772690597342312,0.75578990078817,0.0194424725510282,0.514278622339964,0.00100000000000006,1001.001001001,4.88498130835069e-15,0,0.467694473247835,0.986497412819698,0.765143968874639,0.823615153478686,2168708,13582235,"confounded",TRUE,0.001,3000,80,5,5,2
1622003,"min",0.75,0.687537792434993,0.128607979715723,0.683379923378249,0.703514448639003,0.725541044934874,0.78484554053957,0.770883609156797,0.758406468559167,0.0201345252607539,0.522438575697944,0,736.227580205891,5.77315972805081e-15,0,0.537947989497002,0.979087327023313,0.771442830561609,0.80882890171699,2230300,13588917,"confounded",TRUE,0.001,3000,80,5,5,3
1622004,"min",0.75,0.700327399939306,0.129748743791543,0.700538900387754,0.713399214865376,0.727191316058562,0.76983543418263,0.780154444489933,0.760721169057662,0.0128603144776214,0.517480342627737,0.000333333333333346,1001.001001001,6.21724893790088e-15,0,0.406551826237269,0.983869756271316,0.760948436657327,0.788622032990769,2178519,13630887,"confounded",TRUE,0.001,3000,80,5,5,4
1622005,"min",0.75,0.660208009016038,0.120348506691357,0.659851210923033,0.667218321461965,0.675034289499627,0.698697760083609,0.734312699660937,0.709464376452724,0.00736711053893213,0.514781504833317,0.00133333333333334,1001.001001001,6.43929354282591e-15,0,0.420448593903638,0.987956744978134,0.735619523381937,0.736900405105296,2193606,13635590,"confounded",TRUE,0.001,3000,80,5,5,5
1622006,"min",0.75,0.706250317269805,0.131838598845849,0.704434635794529,0.72057711223015,0.738470543530276,0.764798360552782,0.792622663329774,0.77175602164952,0.0161424764356209,0.525722170804139,0,657.835746582441,6.66133814775094e-15,0,0.516991957913306,0.975917191995875,0.767171420264443,0.806827805877404,2188924,13387835,"confounded",TRUE,0.001,3000,80,5,5,6
1622007,"min",0.75,0.643041428875136,0.119779991857864,0.641650862584115,0.649794891746493,0.658324931226447,0.679459065455114,0.712406087461199,0.693576842839683,0.00814402916237766,0.511575168780223,0.00133333333333333,1001.001001001,5.10702591327572e-15,0,0.531013838666218,0.985056243410806,0.73569422888518,0.699500679186011,2255570,13581615,"confounded",TRUE,0.001,3000,80,5,5,7
1622008,"min",0.75,0.625964827601335,0.119986391651223,0.62567912529723,0.637808648121268,0.649849992913805,0.696219787202498,0.695778681567586,0.67935739088144,0.0121295228240379,0.498175944014501,0.000666666666666667,1001.001001001,4.88498130835069e-15,0,0.455585161296625,0.989971732184066,0.728394256108057,0.733219287439079,2184864,13573469,"confounded",TRUE,0.001,3000,80,5,5,8
1622009,"min",0.75,0.59593178325401,0.114235377921929,0.596927906239139,0.604922940399455,0.612581308545732,0.639398345791398,0.653354370103789,0.63628423712973,0.00799503416031588,0.489246235181182,0.000333333333333337,1001.001001001,5.32907051820075e-15,0,0.516445896085181,0.982643327992576,0.713230345254281,0.665126396006239,2188276,13576526,"confounded",TRUE,0.001,3000,80,5,5,9
1622010,"min",0.75,0.668365322008344,0.127348263845837,0.668052030050617,0.674487933698017,0.680950993978074,0.720442308466729,0.723082998741259,0.707312499660857,0.00643590364739999,0.50105266720686,0.00033333333333334,1001.001001001,4.2188474935756e-15,0,0.556047653988326,0.983859184702627,0.754159853409911,0.778177153399355,2172275,13580946,"confounded",TRUE,0.001,3000,80,5,5,10
1622011,"min",0.75,0.688357287355031,0.129830338010659,0.688598067239829,0.69521069386922,0.702157740556249,0.720024753110851,0.761646214354355,0.742148596381447,0.00661262662939177,0.512331420154179,0,522.778934109602,7.54951656745106e-15,0,0.429816845026001,0.990167055257362,0.758844112329808,0.729171897923014,2251095,13465495,"confounded",TRUE,0.001,3000,80,5,5,11
1622012,"min",0.75,0.6719890155653,0.132204522746689,0.669581139542971,0.684343095769504,0.699172444777776,0.715424980938961,0.743450513455419,0.726694011034472,0.0147619562265334,0.501138726075161,0.000333333333333344,1001.001001001,5.99520433297585e-15,0,0.564662962940133,0.983085034925815,0.753059524565883,0.708317943377517,2179375,13504227,"confounded",TRUE,0.001,3000,80,5,5,12
1622013,"min",0.75,0.690656298670445,0.126030903571855,0.691468411861855,0.705182863352217,0.720299220920057,0.776172982976023,0.775819949044214,0.756638208711984,0.0137144514903622,0.524312638515406,0,833.973128522581,6.21724893790088e-15,0,0.365662141981079,0.991129737760877,0.763341653910745,0.815790723894887,2211274,13545278,"confounded",TRUE,0.001,3000,80,5,5,13
1622014,"min",0.75,0.638665749708708,0.121088887183229,0.63627403159567,0.646285070689065,0.656515472797096,0.663549614304271,0.700574166208635,0.684113476562522,0.0100110390933956,0.505418660965196,0,629.158686938672,6.21724893790088e-15,0,0.503225042096644,0.985420073238917,0.734636185637283,0.660703306310734,2202173,13483259,"confounded",TRUE,0.001,3000,80,5,5,14
1622015,"min",0.75,0.654747770246083,0.126852131278699,0.654474601698051,0.671211587463826,0.687826335002537,0.743026610699064,0.728792215466311,0.715432598882389,0.0167369857657752,0.498167438166583,0.00033333333333334,1001.001001001,6.66133814775094e-15,0,0.494997566388896,0.983223999281591,0.755032571343036,0.797162019846297,2167043,13527959,"confounded",TRUE,0.001,3000,80,5,5,15
1622016,"min",0.75,0.69399433231203,0.127832890087253,0.693900875296777,0.705436130510244,0.718134339684801,0.769118841605422,0.774518730482487,0.755522559404436,0.011535255213467,0.523994793779155,0.00133333333333332,1001.001001001,4.88498130835069e-15,0,0.441813101966103,0.988859088915144,0.763400393062305,0.804150641216225,2212204,13545358,"confounded",TRUE,0.001,3000,80,5,5,16
1622017,"min",0.75,0.653754124868703,0.122074967565522,0.653390774383627,0.660217419140556,0.667180700729707,0.694066305281419,0.71791761976498,0.701316429725939,0.00682664475692907,0.504954226324088,0.000333333333333341,1001.001001001,4.2188474935756e-15,0,0.452926136099893,0.9834049384061,0.74321553834514,0.717176754777317,2147437,13463583,"confounded",TRUE,0.001,3000,80,5,5,17
1622018,"min",0.75,0.708626156061416,0.132451155240125,0.711739477836288,0.72280891268153,0.734772611859165,0.786474237952503,0.792797390426709,0.772825450312079,0.0110694348452413,0.519412563038658,0.000999999999999999,1001.001001001,7.105427357601e-15,0,0.390598093479606,0.987905156269141,0.768188754324708,0.798036589731473,2236275,13508390,"confounded",TRUE,0.001,3000,80,5,5,18
1622019,"min",0.75,0.608118207556304,0.115606130895737,0.606201431017711,0.619010433908694,0.63171194146603,0.652168530643505,0.670479613257473,0.658020968575123,0.0128090028909836,0.497893116763276,0,917.56870940318,6.66133814775094e-15,0,0.48422273602964,0.987377105108744,0.72484115828236,0.653808345198978,2088502,13431131,"confounded",TRUE,0.001,3000,80,5,5,19
1622020,"min",0.75,0.649425427334522,0.123140720932305,0.645503970577262,0.652320323666533,0.658988899273268,0.686050777210034,0.705365591813711,0.688404266008242,0.00681635308927064,0.494520642790675,0.000333333333333347,1001.001001001,4.88498130835069e-15,0,0.553210009968693,0.97811589130104,0.74191683198113,0.736358763683731,2139951,13413249,"confounded",TRUE,0.001,3000,80,5,5,20
1622001,"min",0.75,0.633830035046367,0.118643929455959,0.635471516194462,0.644105652136421,0.6529502608953,0.67287326317842,0.704487917520527,0.686688304573006,0.00863413594195905,0.506020821876024,0,1364.15811905605,7.105427357601e-15,0,0.533398287880918,0.98526264886489,0.735029780502774,0.720709830008094,2220326,13481205,"confounded",TRUE,1e-04,3000,80,5,5,1
1622002,"min",0.75,0.685987441357623,0.128853359428045,0.683043616436686,0.702486088987714,0.723071651942745,0.779808560286965,0.772690597342312,0.75578990078817,0.0194424725510282,0.514278622339964,0,7212.22221481722,4.88498130835069e-15,0,0.467694473247835,0.986497412819698,0.765143968874639,0.823613696326181,2168708,13582235,"confounded",TRUE,1e-04,3000,80,5,5,2
1622003,"min",0.75,0.687537792434993,0.128607979715723,0.683379923378249,0.703514448639003,0.725541044934874,0.78484554255706,0.770883609156797,0.758406468559167,0.0201345252607539,0.522438575697944,0,736.227580205891,5.77315972805081e-15,0,0.537947989497002,0.979087327023313,0.771442830561609,0.80882752878123,2230300,13588917,"confounded",TRUE,1e-04,3000,80,5,5,3
1622004,"min",0.75,0.700327399939306,0.129748743791543,0.700538900387754,0.713399214865376,0.727191316058562,0.769835365041655,0.780154444489933,0.760721169057662,0.0128603144776214,0.517480342627737,0,1118.31743775576,6.21724893790088e-15,0,0.406551826237269,0.983869756271316,0.760948436657327,0.788620584984462,2178519,13630887,"confounded",TRUE,1e-04,3000,80,5,5,4
1622005,"min",0.75,0.660208009016038,0.120348506691357,0.659851210923033,0.667218321461965,0.675034289499627,0.698697732564446,0.734312699660937,0.709464376452724,0.00736711053893213,0.514781504833317,0,5668.86496490294,6.43929354282591e-15,0,0.420448593903638,0.987956744978134,0.735619523381937,0.736898928077115,2193606,13635590,"confounded",TRUE,1e-04,3000,80,5,5,5
1622006,"min",0.75,0.706250317269805,0.131838598845849,0.704434635794529,0.72057711223015,0.738470543530276,0.764798360552782,0.792622663329774,0.77175602164952,0.0161424764356209,0.525722170804139,0,657.835746582441,6.66133814775094e-15,0,0.516991957913306,0.975917191995875,0.767171420264443,0.806827067657004,2188924,13387835,"confounded",TRUE,1e-04,3000,80,5,5,6
1622007,"min",0.75,0.643041428875136,0.119779991857864,0.641650862584115,0.649794891746493,0.658324931226447,0.679458380452042,0.712406087461199,0.693576842839683,0.00814402916237766,0.511575168780223,0,2210.18615920312,5.10702591327572e-15,0,0.531013838666218,0.985056243410806,0.73569422888518,0.699498064591324,2255570,13581615,"confounded",TRUE,1e-04,3000,80,5,5,7
1622008,"min",0.75,0.625964827601335,0.119986391651223,0.62567912529723,0.637808648121268,0.649849992913805,0.696219553646972,0.695778681567586,0.67935739088144,0.0121295228240379,0.498175944014501,0,1853.43275720882,4.88498130835069e-15,0,0.455585161296625,0.989971732184066,0.728394256108057,0.733218079151014,2184864,13573469,"confounded",TRUE,1e-04,3000,80,5,5,8
1622009,"min",0.75,0.59593178325401,0.114235377921929,0.596927906239139,0.604922940399455,0.612581308545732,0.63939797182445,0.653354370103789,0.63628423712973,0.00799503416031588,0.489246235181182,0.000333333333333337,10001.0001000111,5.32907051820075e-15,0,0.516445896085181,0.982643327992576,0.713230345254281,0.665125762509269,2188276,13576526,"confounded",TRUE,1e-04,3000,80,5,5,9
1622010,"min",0.75,0.668365322008344,0.127348263845837,0.668052030050617,0.674487933698017,0.680950993978074,0.720442073490655,0.723082998741259,0.707312499660857,0.00643590364739999,0.50105266720686,0,2235.0306229324,4.2188474935756e-15,0,0.556047653988326,0.983859184702627,0.754159853409911,0.77817641985853,2172275,13580946,"confounded",TRUE,1e-04,3000,80,5,5,10
1622011,"min",0.75,0.688357287355031,0.129830338010659,0.688598067239829,0.69521069386922,0.702157740556249,0.720024753110851,0.761646214354355,0.742148596381447,0.00661262662939177,0.512331420154179,0,522.778934109602,7.54951656745106e-15,0,0.429816845026001,0.990167055257362,0.758844112329808,0.729170756305147,2251095,13465495,"confounded",TRUE,1e-04,3000,80,5,5,11
1622012,"min",0.75,0.6719890155653,0.132204522746689,0.669581139542971,0.684343095769504,0.699172444777776,0.715425071687344,0.743450513455419,0.726694011034472,0.0147619562265334,0.501138726075161,0,1913.3857010095,5.99520433297585e-15,0,0.564662962940133,0.983085034925815,0.753059524565883,0.708318783789695,2179375,13504227,"confounded",TRUE,1e-04,3000,80,5,5,12
1622013,"min",0.75,0.690656298670445,0.126030903571855,0.691468411861855,0.705182863352217,0.720299220920057,0.776172982976023,0.775819949044214,0.756638208711984,0.0137144514903622,0.524312638515406,0,833.973128522581,6.21724893790088e-15,0,0.365662141981079,0.991129737760877,0.763341653910745,0.815789969493365,2211274,13545278,"confounded",TRUE,1e-04,3000,80,5,5,13
1622014,"min",0.75,0.638665749708708,0.121088887183229,0.63627403159567,0.646285070689065,0.656515472797096,0.663549611352753,0.700574166208635,0.684113476562522,0.0100110390933956,0.505418660965196,0,629.158686938672,6.21724893790088e-15,0,0.503225042096644,0.985420073238917,0.734636185637283,0.660702278109669,2202173,13483259,"confounded",TRUE,1e-04,3000,80,5,5,14
1622015,"min",0.75,0.654747770246083,0.126852131278699,0.654474601698051,0.671211587463826,0.687826335002537,0.743026659207676,0.728792215466311,0.715432598882389,0.0167369857657752,0.498167438166583,0,1060.80147905746,6.66133814775094e-15,0,0.494997566388896,0.983223999281591,0.755032571343036,0.797161702243386,2167043,13527959,"confounded",TRUE,1e-04,3000,80,5,5,15
1622016,"min",0.75,0.69399433231203,0.127832890087253,0.693900875296777,0.705436130510244,0.718134339684801,0.769117799162529,0.774518730482487,0.755522559404436,0.011535255213467,0.523994793779155,0.000333333333333328,10001.0001000111,4.88498130835069e-15,0,0.441813101966103,0.988859088915144,0.763400393062305,0.804148994551784,2212204,13545358,"confounded",TRUE,1e-04,3000,80,5,5,16
1622017,"min",0.75,0.653754124868703,0.122074967565522,0.653390774383627,0.660217419140556,0.667180700729707,0.69406589666405,0.71791761976498,0.701316429725939,0.00682664475692907,0.504954226324088,0,1917.63087554383,4.2188474935756e-15,0,0.452926136099893,0.9834049384061,0.74321553834514,0.71717630557704,2147437,13463583,"confounded",TRUE,1e-04,3000,80,5,5,17
1622018,"min",0.75,0.708626156061416,0.132451155240125,0.711739477836288,0.72280891268153,0.734772611859165,0.786473978762185,0.792797390426709,0.772825450312079,0.0110694348452413,0.519412563038658,0,6940.2046677645,7.105427357601e-15,0,0.390598093479606,0.987905156269141,0.768188754324708,0.798036087392592,2236275,13508390,"confounded",TRUE,1e-04,3000,80,5,5,18
1622019,"min",0.75,0.608118207556304,0.115606130895737,0.606201431017711,0.619010433908694,0.63171194146603,0.652168537369676,0.670479613257473,0.658020968575123,0.0128090028909836,0.497893116763276,0,917.56870940318,6.66133814775094e-15,0,0.48422273602964,0.987377105108744,0.72484115828236,0.653807397313077,2088502,13431131,"confounded",TRUE,1e-04,3000,80,5,5,19
1622020,"min",0.75,0.649425427334522,0.123140720932305,0.645503970577262,0.652320323666533,0.658988899273268,0.686050641172763,0.705365591813711,0.688404266008242,0.00681635308927064,0.494520642790675,0.000333333333333347,10001.0001000111,4.88498130835069e-15,0,0.553210009968693,0.97811589130104,0.74191683198113,0.736357448424478,2139951,13413249,"confounded",TRUE,1e-04,3000,80,5,5,20
1622001,"min",0.75,0.633830035046367,0.118643929455959,0.635471516194462,0.644105652136421,0.6529502608953,0.67287326317842,0.704487917520527,0.686688304573006,0.00863413594195905,0.506020821876024,0,1364.15811905605,7.105427357601e-15,0,0.533398287880918,0.98526264886489,0.735029780502774,0.720709791494499,2220326,13481205,"confounded",TRUE,1e-05,3000,80,5,5,1
1622002,"min",0.75,0.685987441357623,0.128853359428045,0.683043616436686,0.702486088987714,0.723071651942745,0.779808560286965,0.772690597342312,0.75578990078817,0.0194424725510282,0.514278622339964,0,7212.22221481722,4.88498130835069e-15,0,0.467694473247835,0.986497412819698,0.765143968874639,0.823613666904795,2168708,13582235,"confounded",TRUE,1e-05,3000,80,5,5,2
1622003,"min",0.75,0.687537792434993,0.128607979715723,0.683379923378249,0.703514448639003,0.725541044934874,0.78484554255706,0.770883609156797,0.758406468559167,0.0201345252607539,0.522438575697944,0,736.227580205891,5.77315972805081e-15,0,0.537947989497002,0.979087327023313,0.771442830561609,0.808827509783434,2230300,13588917,"confounded",TRUE,1e-05,3000,80,5,5,3
1622004,"min",0.75,0.700327399939306,0.129748743791543,0.700538900387754,0.713399214865376,0.727191316058562,0.769835365041655,0.780154444489933,0.760721169057662,0.0128603144776214,0.517480342627737,0,1118.31743775576,6.21724893790088e-15,0,0.406551826237269,0.983869756271316,0.760948436657327,0.788620584984462,2178519,13630887,"confounded",TRUE,1e-05,3000,80,5,5,4
1622005,"min",0.75,0.660208009016038,0.120348506691357,0.659851210923033,0.667218321461965,0.675034289499627,0.698697732564446,0.734312699660937,0.709464376452724,0.00736711053893213,0.514781504833317,0,5668.86496490294,6.43929354282591e-15,0,0.420448593903638,0.987956744978134,0.735619523381937,0.736898928987205,2193606,13635590,"confounded",TRUE,1e-05,3000,80,5,5,5
1622006,"min",0.75,0.706250317269805,0.131838598845849,0.704434635794529,0.72057711223015,0.738470543530276,0.764798360552782,0.792622663329774,0.77175602164952,0.0161424764356209,0.525722170804139,0,657.835746582441,6.66133814775094e-15,0,0.516991957913306,0.975917191995875,0.767171420264443,0.806827067657004,2188924,13387835,"confounded",TRUE,1e-05,3000,80,5,5,6
1622007,"min",0.75,0.643041428875136,0.119779991857864,0.641650862584115,0.649794891746493,0.658324931226447,0.679458380452042,0.712406087461199,0.693576842839683,0.00814402916237766,0.511575168780223,0,2210.18615920312,5.10702591327572e-15,0,0.531013838666218,0.985056243410806,0.73569422888518,0.699497982066231,2255570,13581615,"confounded",TRUE,1e-05,3000,80,5,5,7
1622008,"min",0.75,0.625964827601335,0.119986391651223,0.62567912529723,0.637808648121268,0.649849992913805,0.696219553646972,0.695778681567586,0.67935739088144,0.0121295228240379,0.498175944014501,0,1853.43275720882,4.88498130835069e-15,0,0.455585161296625,0.989971732184066,0.728394256108057,0.733218041061119,2184864,13573469,"confounded",TRUE,1e-05,3000,80,5,5,8
1622009,"min",0.75,0.59593178325401,0.114235377921929,0.596927906239139,0.604922940399455,0.612581308545732,0.639397930097207,0.653354370103789,0.63628423712973,0.00799503416031588,0.489246235181182,0.000333333333333337,100001.000010455,5.32907051820075e-15,0,0.516445896085181,0.982643327992576,0.713230345254281,0.665125727714598,2188276,13576526,"confounded",TRUE,1e-05,3000,80,5,5,9
1622010,"min",0.75,0.668365322008344,0.127348263845837,0.668052030050617,0.674487933698017,0.680950993978074,0.720442073490655,0.723082998741259,0.707312499660857,0.00643590364739999,0.50105266720686,0,2235.0306229324,4.2188474935756e-15,0,0.556047653988326,0.983859184702627,0.754159853409911,0.77817638910409,2172275,13580946,"confounded",TRUE,1e-05,3000,80,5,5,10
1622011,"min",0.75,0.688357287355031,0.129830338010659,0.688598067239829,0.69521069386922,0.702157740556249,0.720024753110851,0.761646214354355,0.742148596381447,0.00661262662939177,0.512331420154179,0,522.778934109602,7.54951656745106e-15,0,0.429816845026001,0.990167055257362,0.758844112329808,0.729170756305147,2251095,13465495,"confounded",TRUE,1e-05,3000,80,5,5,11
1622012,"min",0.75,0.6719890155653,0.132204522746689,0.669581139542971,0.684343095769504,0.699172444777776,0.715425071687344,0.743450513455419,0.726694011034472,0.0147619562265334,0.501138726075161,0,1913.3857010095,5.99520433297585e-15,0,0.564662962940133,0.983085034925815,0.753059524565883,0.708318845775968,2179375,13504227,"confounded",TRUE,1e-05,3000,80,5,5,12
1622013,"min",0.75,0.690656298670445,0.126030903571855,0.691468411861855,0.705182863352217,0.720299220920057,0.776172982976023,0.775819949044214,0.756638208711984,0.0137144514903622,0.524312638515406,0,833.973128522581,6.21724893790088e-15,0,0.365662141981079,0.991129737760877,0.763341653910745,0.815789969493365,2211274,13545278,"confounded",TRUE,1e-05,3000,80,5,5,13
1622014,"min",0.75,0.638665749708708,0.121088887183229,0.63627403159567,0.646285070689065,0.656515472797096,0.663549611352753,0.700574166208635,0.684113476562522,0.0100110390933956,0.505418660965196,0,629.158686938672,6.21724893790088e-15,0,0.503225042096644,0.985420073238917,0.734636185637283,0.660702248343909,2202173,13483259,"confounded",TRUE,1e-05,3000,80,5,5,14
1622015,"min",0.75,0.654747770246083,0.126852131278699,0.654474601698051,0.671211587463826,0.687826335002537,0.743026659207676,0.728792215466311,0.715432598882389,0.0167369857657752,0.498167438166583,0,1060.80147905746,6.66133814775094e-15,0,0.494997566388896,0.983223999281591,0.755032571343036,0.797161687195426,2167043,13527959,"confounded",TRUE,1e-05,3000,80,5,5,15
1622016,"min",0.75,0.69399433231203,0.127832890087253,0.693900875296777,0.705436130510244,0.718134339684801,0.76911777746934,0.774518730482487,0.755522559404436,0.011535255213467,0.523994793779155,0,57333.2052377087,4.88498130835069e-15,0,0.441813101966103,0.988859088915144,0.763400393062305,0.804148890098845,2212204,13545358,"confounded",TRUE,1e-05,3000,80,5,5,16
1622017,"min",0.75,0.653754124868703,0.122074967565522,0.653390774383627,0.660217419140556,0.667180700729707,0.69406589666405,0.71791761976498,0.701316429725939,0.00682664475692907,0.504954226324088,0,1917.63087554383,4.2188474935756e-15,0,0.452926136099893,0.9834049384061,0.74321553834514,0.717176306051649,2147437,13463583,"confounded",TRUE,1e-05,3000,80,5,5,17
1622018,"min",0.75,0.708626156061416,0.132451155240125,0.711739477836288,0.72280891268153,0.734772611859165,0.786473978762185,0.792797390426709,0.772825450312079,0.0110694348452413,0.519412563038658,0,6940.2046677645,7.105427357601e-15,0,0.390598093479606,0.987905156269141,0.768188754324708,0.798036066624714,2236275,13508390,"confounded",TRUE,1e-05,3000,80,5,5,18
1622019,"min",0.75,0.608118207556304,0.115606130895737,0.606201431017711,0.619010433908694,0.63171194146603,0.652168537369676,0.670479613257473,0.658020968575123,0.0128090028909836,0.497893116763276,0,917.56870940318,6.66133814775094e-15,0,0.48422273602964,0.987377105108744,0.72484115828236,0.653807397030874,2088502,13431131,"confounded",TRUE,1e-05,3000,80,5,5,19
1622020,"min",0.75,0.649425427334522,0.123140720932305,0.645503970577262,0.652320323666533,0.658988899273268,0.686050637010795,0.705365591813711,0.688404266008242,0.00681635308927064,0.494520642790675,0,11742.1154145999,4.88498130835069e-15,0,0.553210009968693,0.97811589130104,0.74191683198113,0.736357424599797,2139951,13413249,"confounded",TRUE,1e-05,3000,80,5,5,20
1622001,"min",0.75,0.633830035046367,0.118643929455959,0.635471516194462,0.644105652136421,0.6529502608953,0.67287326317842,0.704487917520527,0.686688304573006,0.00863413594195905,0.506020821876024,0,1364.15811905605,7.105427357601e-15,0,0.533398287880918,0.98526264886489,0.735029780502774,0.720709791494499,2220326,13481205,"confounded",TRUE,1e-06,3000,80,5,5,1
1622002,"min",0.75,0.685987441357623,0.128853359428045,0.683043616436686,0.702486088987714,0.723071651942745,0.779808560286965,0.772690597342312,0.75578990078817,0.0194424725510282,0.514278622339964,0,7212.22221481722,4.88498130835069e-15,0,0.467694473247835,0.986497412819698,0.765143968874639,0.823613664509969,2168708,13582235,"confounded",TRUE,1e-06,3000,80,5,5,2
1622003,"min",0.75,0.687537792434993,0.128607979715723,0.683379923378249,0.703514448639003,0.725541044934874,0.78484554255706,0.770883609156797,0.758406468559167,0.0201345252607539,0.522438575697944,0,736.227580205891,5.77315972805081e-15,0,0.537947989497002,0.979087327023313,0.771442830561609,0.808827509783434,2230300,13588917,"confounded",TRUE,1e-06,3000,80,5,5,3
1622004,"min",0.75,0.700327399939306,0.129748743791543,0.700538900387754,0.713399214865376,0.727191316058562,0.769835365041655,0.780154444489933,0.760721169057662,0.0128603144776214,0.517480342627737,0,1118.31743775576,6.21724893790088e-15,0,0.406551826237269,0.983869756271316,0.760948436657327,0.788620584984462,2178519,13630887,"confounded",TRUE,1e-06,3000,80,5,5,4
1622005,"min",0.75,0.660208009016038,0.120348506691357,0.659851210923033,0.667218321461965,0.675034289499627,0.698697732564446,0.734312699660937,0.709464376452724,0.00736711053893213,0.514781504833317,0,5668.86496490294,6.43929354282591e-15,0,0.420448593903638,0.987956744978134,0.735619523381937,0.736898928987205,2193606,13635590,"confounded",TRUE,1e-06,3000,80,5,5,5
1622006,"min",0.75,0.706250317269805,0.131838598845849,0.704434635794529,0.72057711223015,0.738470543530276,0.764798360552782,0.792622663329774,0.77175602164952,0.0161424764356209,0.525722170804139,0,657.835746582441,6.66133814775094e-15,0,0.516991957913306,0.975917191995875,0.767171420264443,0.806827067657004,2188924,13387835,"confounded",TRUE,1e-06,3000,80,5,5,6
1622007,"min",0.75,0.643041428875136,0.119779991857864,0.641650862584115,0.649794891746493,0.658324931226447,0.679458380452042,0.712406087461199,0.693576842839683,0.00814402916237766,0.511575168780223,0,2210.18615920312,5.10702591327572e-15,0,0.531013838666218,0.985056243410806,0.73569422888518,0.699497982124484,2255570,13581615,"confounded",TRUE,1e-06,3000,80,5,5,7
1622008,"min",0.75,0.625964827601335,0.119986391651223,0.62567912529723,0.637808648121268,0.649849992913805,0.696219553646972,0.695778681567586,0.67935739088144,0.0121295228240379,0.498175944014501,0,1853.43275720882,4.88498130835069e-15,0,0.455585161296625,0.989971732184066,0.728394256108057,0.733218041061119,2184864,13573469,"confounded",TRUE,1e-06,3000,80,5,5,8
1622009,"min",0.75,0.59593178325401,0.114235377921929,0.596927906239139,0.604922940399455,0.612581308545732,0.639397928536083,0.653354370103789,0.63628423712973,0.00799503416031588,0.489246235181182,0,136114.555245388,5.32907051820075e-15,0,0.516445896085181,0.982643327992576,0.713230345254281,0.665125724235475,2188276,13576526,"confounded",TRUE,1e-06,3000,80,5,5,9
1622010,"min",0.75,0.668365322008344,0.127348263845837,0.668052030050617,0.674487933698017,0.680950993978074,0.720442073490655,0.723082998741259,0.707312499660857,0.00643590364739999,0.50105266720686,0,2235.0306229324,4.2188474935756e-15,0,0.556047653988326,0.983859184702627,0.754159853409911,0.778176388647411,2172275,13580946,"confounded",TRUE,1e-06,3000,80,5,5,10
