"stage","estimator","n_reps","mean_est","bias","mc_se_bias","sd","rmse","mean_se","coverage","mc_se_cov"
4,"sudo_ordinal_clm",500,1.00171793476212,0.00171793476211812,0.00343867116242448,0.0768910247144937,0.0768333034701,0.0833395013908468,0.976,0.00684455988358638
