"stage","estimator","n_reps","mean_est","bias","mc_se_bias","sd","rmse","mean_se","coverage","mc_se_cov"
0,"plr_gam",200,1.0023056045253,0.0023056045252976,0.00227245605194313,0.0321373816855479,0.0321397426455417,0.0318578675847826,0.945,0.0161206389451535
