"seed","selection","truth","direct","raw_label","index_projection","sudo","scaled","orthogonal","targeted_projection","targeted_sudo","correction","kappa","clipping_rate","max_inverse_information","direct_contrast_spread","target_failure","index_rmse","index_correlation","oracle_sudo","oracle_orthogonal","sample_signature","fold_signature","error","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","replication"
1613092,"min",0.75,0.604286540791553,0.125687931152334,0.606844568100055,0.62478791040643,0.640551061428069,0.652250563203974,0.654128235285682,0.648120950470862,0.0179433423063747,0.467659179738459,0,602.910227111222,8.43769498715119e-15,0,0.386208782070244,0.975216582294535,0.712260557336537,0.688305149624591,2232680,13509968,NA,"randomized",TRUE,0.001,3000,80,5,5,92
1613092,"one_se",0.75,0.543552278159812,0.125687931152334,0.545201530779382,0.584240794267109,0.614862244844427,0.636731774743184,0.645501701077022,0.630626132967394,0.039039263487727,0.439579912269136,0,127.21578531797,3.99680288865056e-15,0,0.490219842158953,0.984143117186195,0.712260557336537,0.688305149624591,2232680,13509968,NA,"randomized",TRUE,0.001,3000,80,5,5,92
1613093,"min",0.75,0.669972521522405,0.137023884800519,0.669087100091472,0.695725102612163,0.721446460688063,0.749836084734178,0.741166069546546,0.733805572878658,0.0266380025206902,0.491246603908589,0.000333333333333348,1001.001001001,8.43769498715119e-15,0,0.380726272691911,0.980862582283598,0.750236650356496,0.771756438447338,2328318,13447962,NA,"randomized",TRUE,0.001,3000,80,5,5,93
1613093,"one_se",0.75,0.616150917914469,0.137023884800519,0.614646236904856,0.658961160120611,0.697659354418589,0.731779504519032,0.736177057517803,0.720577206132321,0.044314923215755,0.466169630258446,0,453.596452785346,2.66453525910038e-15,0,0.498319009518416,0.982360795223106,0.750236650356496,0.771756438447338,2328318,13447962,NA,"randomized",TRUE,0.001,3000,80,5,5,93
1613094,"min",0.75,0.610104482613741,0.127831051484506,0.610532996818706,0.634800482102462,0.656342183369742,0.670256844937735,0.670625828706457,0.664033479835968,0.0242674852837562,0.47024850011864,0,369.69244497476,1.02140518265514e-14,0,0.430947355721037,0.972133311920538,0.725109515892354,0.691574120360654,2205153,13493468,NA,"randomized",TRUE,0.001,3000,80,5,5,94
1613094,"one_se",0.75,0.557171883533097,0.127831051484506,0.557825550089695,0.596885140037847,0.628022412027401,0.652890220641754,0.662136213419636,0.647290203325157,0.0390595899481517,0.443570711425615,0,138.078129914154,4.44089209850063e-15,0,0.535288360270748,0.978499321594497,0.725109515892354,0.691574120360654,2205153,13493468,NA,"randomized",TRUE,0.001,3000,80,5,5,94
1613095,"min",0.75,0.709905501302611,0.139526686009888,0.711714715827534,0.732326832151607,0.753607087725581,0.786581253097002,0.780025172644793,0.771081418581443,0.0206121163240728,0.507974473867555,0,553.244277345868,6.21724893790088e-15,0,0.331983626029044,0.977970284287005,0.76888272702102,0.824711588595595,2190056,13444724,NA,"randomized",TRUE,0.001,3000,80,5,5,95
1613095,"one_se",0.75,0.654138962286893,0.139526686009888,0.657144152140545,0.69213002376667,0.724862231723817,0.770347858484938,0.77373108776368,0.756657904189563,0.0349858716261247,0.48335995584306,0,194.762999468357,3.77475828372553e-15,0,0.435634525021732,0.974779101695446,0.76888272702102,0.824711588595595,2190056,13444724,NA,"randomized",TRUE,0.001,3000,80,5,5,95
1613096,"min",0.75,0.658161480991259,0.134258297097142,0.651349808734871,0.673656908703265,0.694106175746239,0.718548983239795,0.7234237632695,0.7170851607593,0.0223070999683936,0.478274195689667,0,174.23683555874,5.55111512312578e-15,0,0.34132558577822,0.980404043063446,0.741708738606786,0.738229769241211,2257724,13463015,NA,"randomized",TRUE,0.001,3000,80,5,5,96
1613096,"one_se",0.75,0.595684652986751,0.134258297097142,0.591332163820111,0.630336230719555,0.662285428930792,0.701248126377642,0.712316126101332,0.696711310149605,0.0390040668994442,0.450285101910375,0,79.8508413580646,3.77475828372553e-15,0,0.460624751527679,0.982588851997214,0.741708738606786,0.738229769241211,2257724,13463015,NA,"randomized",TRUE,0.001,3000,80,5,5,96
1613097,"min",0.75,0.703277599478525,0.144428378857223,0.701103464691223,0.726099373338804,0.750113496795615,0.783544615893442,0.775847766905839,0.767132348956942,0.0249959086475809,0.489983834445581,0,500.31439704155,9.76996261670138e-15,0,0.35158440908646,0.98191118964518,0.772126388313898,0.81249398196834,2195343,13471384,NA,"randomized",TRUE,0.001,3000,80,5,5,97
1613097,"one_se",0.75,0.641312040488201,0.144428378857223,0.640647598341463,0.684295807322149,0.721993346422337,0.761168460524724,0.768377020127526,0.750944932220717,0.0436482089806862,0.463423596064405,0,150.537668214861,3.5527136788005e-15,0,0.485602238900069,0.979513338338793,0.772126388313898,0.81249398196834,2195343,13471384,NA,"randomized",TRUE,0.001,3000,80,5,5,97
1613098,"min",0.75,0.676328429260128,0.135722721217184,0.67553444735262,0.689481477277513,0.702734500286008,0.679660448895811,0.727376046070694,0.718175722152321,0.0139470299248932,0.487242544746188,0,168.739220399083,8.21565038222616e-15,0,0.305263708774857,0.983951548188019,0.74687295597409,0.676372059511682,2257313,13556837,NA,"randomized",TRUE,0.001,3000,80,5,5,98
1613098,"one_se",0.75,0.611685075344201,0.135722721217184,0.61176702205071,0.647820991504354,0.678493586044542,0.681945055800082,0.721591832065584,0.702640780703403,0.0360539694536439,0.459675917720315,0,62.4356105175755,3.5527136788005e-15,0,0.4136332909649,0.988740151043127,0.74687295597409,0.676372059511682,2257313,13556837,NA,"randomized",TRUE,0.001,3000,80,5,5,98
1613099,"min",0.75,0.690588141332143,0.139196050408996,0.689213742397383,0.71219741351352,0.734629239843885,0.748934379816203,0.756053399935694,0.746059942938459,0.0229836711161375,0.493924488150513,0,944.256181434307,7.54951656745106e-15,0,0.342063016257212,0.978895885579638,0.756807077590217,0.760352068159065,2191329,13509078,NA,"randomized",TRUE,0.001,3000,80,5,5,99
1613099,"one_se",0.75,0.630880178081135,0.139196050408996,0.631574610521005,0.66968909063604,0.703240494582554,0.727900741202892,0.743047014338337,0.725048935836007,0.0381144801150348,0.468164237221984,0,316.735975261642,4.2188474935756e-15,0,0.435376988120806,0.982610340645858,0.756807077590217,0.760352068159065,2191329,13509078,NA,"randomized",TRUE,0.001,3000,80,5,5,99
1613100,"min",0.75,0.686921024320637,0.141307031181714,0.685677674326106,0.711722332519506,0.736441231030206,0.750347958153174,0.757152748758854,0.748189463781395,0.0260446581934007,0.486941816444929,0,243.026120895665,7.99360577730113e-15,0,0.329035581727113,0.982579727544894,0.76396593544896,0.788491735855865,2191082,13509387,NA,"randomized",TRUE,0.001,3000,80,5,5,100
1613100,"one_se",0.75,0.618431016769037,0.141307031181714,0.616768488740701,0.666583677658281,0.708588003680679,0.736840254562895,0.747358982435495,0.729661574604232,0.0498151889175804,0.457466215649862,0,77.724860643059,3.5527136788005e-15,0,0.468113769955511,0.981389317419866,0.76396593544896,0.788491735855865,2191082,13509387,NA,"randomized",TRUE,0.001,3000,80,5,5,100
1623001,"min",0.75,0.649107693351422,0.123141234776125,0.649675174817551,0.666594279998287,0.68404785571481,0.726091399510385,0.716730021197417,0.700434242756974,0.0169191051807358,0.50777464139886,0,869.133588650527,6.66133814775094e-15,0,0.453192763390629,0.987802752698624,0.74746926731566,0.771062771234253,2150420,13403850,NA,"confounded",TRUE,0.001,3000,80,5,5,1
1623001,"one_se",0.75,0.627685944106899,0.123141234776125,0.628723250993885,0.648107784748353,0.66713427151722,0.712787789430873,0.709881127427458,0.689676594823643,0.0193845337544678,0.495339267471643,0,495.12538331786,4.88498130835069e-15,0,0.539963441538048,0.986328271573536,0.74746926731566,0.771062771234253,2150420,13403850,NA,"confounded",TRUE,0.001,3000,80,5,5,1
1623002,"min",0.75,0.664020416327281,0.122361214658192,0.66262765487938,0.672305274143774,0.682877296992126,0.735795195090688,0.744698524022847,0.725757990833552,0.00967761926439403,0.52208442941801,0.000666666666666663,1001.001001001,5.32907051820075e-15,0,0.492875252218866,0.981030395985763,0.743616667132018,0.781209012225016,2232344,13552698,NA,"confounded",TRUE,0.001,3000,80,5,5,2
1623002,"one_se",0.75,0.641045052998292,0.122361214658192,0.640389671621874,0.653192582493867,0.666398916419996,0.723928210296379,0.739679043535766,0.717038738340273,0.0128029108719934,0.507755378083185,0.00033333333333333,1001.001001001,3.5527136788005e-15,0,0.600977226156084,0.974489675866637,0.743616667132018,0.781209012225016,2232344,13552698,NA,"confounded",TRUE,0.001,3000,80,5,5,2
1623003,"min",0.75,0.664009333700693,0.125802067352169,0.661614141907722,0.67973265331643,0.698569907362921,0.761245668356961,0.738486435719803,0.725919714696866,0.0181185114087079,0.509724364100297,0.000333333333333342,1001.001001001,6.21724893790088e-15,0,0.471920393262259,0.982179357427801,0.753299472833256,0.8115283876456,2214412,13619269,NA,"confounded",TRUE,0.001,3000,80,5,5,3
1623003,"one_se",0.75,0.639772143443653,0.125802067352169,0.638178171946115,0.659481666474672,0.680577258673506,0.745787805956558,0.730068587268992,0.713959784631576,0.0213034945285568,0.497548268774521,0.000333333333333342,1001.001001001,4.44089209850063e-15,0,0.555755022112075,0.979461625376259,0.753299472833256,0.8115283876456,2214412,13619269,NA,"confounded",TRUE,0.001,3000,80,5,5,3
1623004,"min",0.75,0.694566977926579,0.1284973003724,0.694663495827909,0.705854397264695,0.718063194644563,0.788332971622967,0.771804829785186,0.756030851925548,0.011190901436786,0.521750193262263,0.000333333333333345,1001.001001001,5.77315972805081e-15,0,0.461619178769012,0.981163859912453,0.761913541466638,0.821754734354744,2213847,13536580,NA,"confounded",TRUE,0.001,3000,80,5,5,4
1623004,"one_se",0.75,0.672011826574795,0.1284973003724,0.671929369481223,0.686198677844734,0.701004250359635,0.771860809573882,0.766486320283884,0.746801405522569,0.0142693083635111,0.509222121212327,0,596.711409017989,4.66293670342566e-15,0,0.548062139739281,0.97723724074051,0.761913541466638,0.821754734354744,2213847,13536580,NA,"confounded",TRUE,0.001,3000,80,5,5,4
1623005,"min",0.75,0.641575552274635,0.122338122289419,0.638638178701645,0.657494085122296,0.676937602223781,0.726959839730285,0.717478971105582,0.702202752078008,0.0188559064206512,0.507671273178492,0.00033333333333333,1001.001001001,5.55111512312578e-15,0,0.464824065837864,0.986516046769998,0.739222105246947,0.75314642981929,2242823,13549095,NA,"confounded",TRUE,0.001,3000,80,5,5,5
1623005,"one_se",0.75,0.613127646593563,0.122338122289419,0.611835496449061,0.633906680063722,0.655351624403055,0.709171715612201,0.707097221570325,0.688031394167233,0.022071183614661,0.492804515190441,0.00033333333333333,1001.001001001,4.88498130835069e-15,0,0.58353642068998,0.980573217488283,0.739222105246947,0.75314642981929,2242823,13549095,NA,"confounded",TRUE,0.001,3000,80,5,5,5
1623006,"min",0.75,0.694614079944771,0.133865784895578,0.693654606460094,0.706874215191109,0.720475741348877,0.772179951329444,0.768134696004892,0.750260022146338,0.0132196087310152,0.507119710413746,0,697.17198386973,5.10702591327572e-15,0,0.492865094095362,0.98476324481751,0.770254960151358,0.868272439898635,2169869,13476755,NA,"confounded",TRUE,0.001,3000,80,5,5,6
1623006,"one_se",0.75,0.670546731419703,0.133865784895578,0.669509515939485,0.686882723876948,0.70393632392272,0.753813011935515,0.759540853993296,0.738625556168905,0.0173732079374626,0.49535815385722,0,389.29258872784,4.88498130835069e-15,0,0.582910095523433,0.981419761531199,0.770254960151358,0.868272439898635,2169869,13476755,NA,"confounded",TRUE,0.001,3000,80,5,5,6
1623007,"min",0.75,0.682231873323165,0.128681249888402,0.682004725669135,0.698029451641655,0.714802554390397,0.767170483397976,0.760572033212688,0.743512674703668,0.0160247259725204,0.511408937807772,0.000666666666666666,1001.001001001,4.88498130835069e-15,0,0.390449222801307,0.991048459001285,0.755727677513955,0.787007033945932,2168765,13522717,NA,"confounded",TRUE,0.001,3000,80,5,5,7
1623007,"one_se",0.75,0.660331760144788,0.128681249888402,0.660496097002743,0.679879461875875,0.69917642330474,0.75576047741905,0.755482063990817,0.734467078264141,0.0193833648731315,0.498883108642986,0,908.557965333129,3.5527136788005e-15,0,0.490621230936628,0.987889948686458,0.755727677513955,0.787007033945932,2168765,13522717,NA,"confounded",TRUE,0.001,3000,80,5,5,7
1623008,"min",0.75,0.711634988412209,0.132069644476834,0.713782185866873,0.719015010819563,0.724608133760903,0.759011083578524,0.77893046428827,0.759081312945706,0.00523282495269051,0.516640482301243,0,823.377378948418,6.66133814775094e-15,0,0.456072990632333,0.982115507661466,0.77201719316641,0.760900342463311,2272682,13553885,NA,"confounded",TRUE,0.001,3000,80,5,5,8
1623008,"one_se",0.75,0.690814618934269,0.132069644476834,0.692310157201119,0.701283705729707,0.710437135049051,0.752434281993395,0.775559303278848,0.751947257018712,0.00897354852858845,0.504961687278056,0,472.54601427366,4.44089209850063e-15,0,0.545665743717814,0.977277125916953,0.77201719316641,0.760900342463311,2272682,13553885,NA,"confounded",TRUE,0.001,3000,80,5,5,8
1623009,"min",0.75,0.653862350609151,0.123641656470822,0.655368459518135,0.658896912711559,0.662442290490067,0.671033178759456,0.715284169137428,0.696216740808875,0.00352845319342387,0.501196281417469,0,769.82274322052,5.10702591327572e-15,0,0.466754179734747,0.985452937189413,0.745017866654666,0.698239321231924,2217943,13559793,NA,"confounded",TRUE,0.001,3000,80,5,5,9
1623009,"one_se",0.75,0.62981677218831,0.123641656470822,0.631749835279263,0.639365157668146,0.646601003963396,0.667579718087923,0.709368443691582,0.686831747908324,0.0076153223888834,0.487224032609661,0,377.927672952257,3.33066907387547e-15,0,0.569680515915163,0.981038507136848,0.745017866654666,0.698239321231924,2217943,13559793,NA,"confounded",TRUE,0.001,3000,80,5,5,9
1623010,"min",0.75,0.667639227474339,0.124174837213535,0.666925812520601,0.682697233036121,0.69950695818643,0.745174828469276,0.750069173099469,0.732173440352508,0.0157714205155199,0.51593413327817,0,566.631042217687,5.77315972805081e-15,0,0.50021597657601,0.98032156788631,0.75281768126613,0.773662010376117,2182391,13406802,NA,"confounded",TRUE,0.001,3000,80,5,5,10
1623010,"one_se",0.75,0.644667524679681,0.124174837213535,0.644506785657497,0.663233799659009,0.6822469829859,0.734463282957073,0.739745802397708,0.719085273273483,0.0187270140015122,0.503791306692018,0,327.401094397123,3.10862446895044e-15,0,0.601054723578216,0.973813135344095,0.75281768126613,0.773662010376117,2182391,13406802,NA,"confounded",TRUE,0.001,3000,80,5,5,10
1623011,"min",0.75,0.718370965707496,0.135028416931821,0.719776699634924,0.732344749422388,0.745965373799336,0.796565846341199,0.802634190731273,0.784295595798592,0.0125680497874641,0.520095988496312,0.000666666666666657,1001.001001001,5.99520433297585e-15,0,0.483593197012587,0.983132609918134,0.78403967870219,0.850069642080909,2198071,13482793,NA,"confounded",TRUE,0.001,3000,80,5,5,11
1623011,"one_se",0.75,0.696183681926272,0.135028416931821,0.696977003486195,0.712590629979151,0.728738660115095,0.78517454002037,0.794757880370256,0.773087785199616,0.0156136264929565,0.508412716774053,0.000666666666666657,1001.001001001,4.88498130835069e-15,0,0.569079544160872,0.980302566853827,0.78403967870219,0.850069642080909,2198071,13482793,NA,"confounded",TRUE,0.001,3000,80,5,5,11
1623012,"min",0.75,0.674611883411802,0.133825518596038,0.673746113671909,0.693982531604735,0.713712842316144,0.751019690754112,0.752289515946681,0.73807112187542,0.0202364179328258,0.493668393203732,0,940.510550884071,6.66133814775094e-15,0,0.489829201666118,0.984403509688374,0.763320181398784,0.76837275111854,2226997,13472591,NA,"confounded",TRUE,0.001,3000,80,5,5,12
1623012,"one_se",0.75,0.646971193591749,0.133825518596038,0.646575773861077,0.671868007047953,0.695247822500165,0.738826355728476,0.740560549978641,0.722567586424959,0.0252922331868766,0.480354045205229,0,429.956768427779,4.2188474935756e-15,0,0.585072206564346,0.981825150878432,0.763320181398784,0.76837275111854,2226997,13472591,NA,"confounded",TRUE,0.001,3000,80,5,5,12
1623013,"min",0.75,0.632349213329391,0.11927457334296,0.632303119841176,0.643449599808009,0.654646348284725,0.718872482889092,0.69687293097011,0.681471308361648,0.011146479966833,0.501124915989874,0.000666666666666658,1001.001001001,6.66133814775094e-15,0,0.421734844202124,0.990644487600163,0.733667361794719,0.767468603699573,2234006,13530763,NA,"confounded",TRUE,0.001,3000,80,5,5,13
1623013,"one_se",0.75,0.604514138079792,0.11927457334296,0.603373835559517,0.620049523419353,0.635780885708216,0.697594537951641,0.689864647008178,0.669279333161873,0.0166756878598353,0.485430244859693,0.000666666666666658,1001.001001001,4.2188474935756e-15,0,0.540656220564799,0.987593245265219,0.733667361794719,0.767468603699573,2234006,13530763,NA,"confounded",TRUE,0.001,3000,80,5,5,13
1623014,"min",0.75,0.673393626922485,0.127313818771602,0.672550028152133,0.683749360431421,0.695543537297688,0.71939775185238,0.744261765172263,0.72650550227751,0.0111993322792878,0.512935054480245,0.000333333333333343,1001.001001001,7.99360577730113e-15,0,0.468276279062597,0.986020338181669,0.756085516449326,0.766457663698688,2190671,13495141,NA,"confounded",TRUE,0.001,3000,80,5,5,14
1623014,"one_se",0.75,0.650924876582766,0.127313818771602,0.650482157556894,0.665125477693271,0.679822865167305,0.714239590176816,0.736216157748719,0.715172931921574,0.0146433201363771,0.50092137071769,0,974.666340315774,4.88498130835069e-15,0,0.56017091883748,0.982496060983457,0.756085516449326,0.766457663698688,2190671,13495141,NA,"confounded",TRUE,0.001,3000,80,5,5,14
1623015,"min",0.75,0.676011304689373,0.129636552462934,0.675977592783799,0.692188972781375,0.708862894410494,0.752077315087177,0.752516532779666,0.735549518696866,0.0162113799975764,0.507032649978295,0,423.887404922583,5.32907051820075e-15,0,0.428452815263186,0.988179339894573,0.752832942292981,0.765396813222476,2225723,13455993,NA,"confounded",TRUE,0.001,3000,80,5,5,15
1623015,"one_se",0.75,0.649735122196368,0.129636552462934,0.648862639251338,0.670429693660222,0.691368094845867,0.738228363511357,0.74598403351019,0.724657738843563,0.0215670544088841,0.492605028996324,0,215.975901006055,3.5527136788005e-15,0,0.542280652215095,0.98286262048142,0.752832942292981,0.765396813222476,2225723,13455993,NA,"confounded",TRUE,0.001,3000,80,5,5,15
1623016,"min",0.75,0.708170629815508,0.131142828820587,0.709303843578793,0.717104369694272,0.725711267280378,0.725741441098078,0.790090528325579,0.768632064734266,0.00780052611547855,0.524573372556644,0.000666666666666658,1001.001001001,5.77315972805081e-15,0,0.473297557391564,0.982560037638515,0.770641032837063,0.758975354463809,2206543,13441384,NA,"confounded",TRUE,0.001,3000,80,5,5,16
1623016,"one_se",0.75,0.686372692237513,0.131142828820587,0.68702109935101,0.698425303363433,0.71042692954153,0.721296947105228,0.781080029102272,0.756829424159247,0.0114042040124224,0.512762251131707,0,904.837212557545,4.2188474935756e-15,0,0.561308691893583,0.978081859273686,0.770641032837063,0.758975354463809,2206543,13441384,NA,"confounded",TRUE,0.001,3000,80,5,5,16
1623017,"min",0.75,0.687201930870388,0.127300344061488,0.687249536370335,0.697002365122715,0.707283940146428,0.70813429808451,0.765511974161474,0.742051163185269,0.0097528287523807,0.513195957245373,0,667.868562342703,8.43769498715119e-15,0,0.436263829872391,0.989067151197897,0.751529272364463,0.741746083592044,2121238,13527456,NA,"confounded",TRUE,0.001,3000,80,5,5,17
1623017,"one_se",0.75,0.668015571985931,0.127300344061488,0.668550889268973,0.679877242039853,0.691313836886073,0.706295786078926,0.758135650153092,0.731135324394498,0.0113263527708801,0.502421524602049,0,361.169580154751,3.99680288865056e-15,0,0.530819231267417,0.984847418390482,0.751529272364463,0.741746083592044,2121238,13527456,NA,"confounded",TRUE,0.001,3000,80,5,5,17
1623018,"min",0.75,0.765798382917538,0.138993340304286,0.764864828833661,0.77579597550785,0.788323044146655,0.851393821601354,0.849851481246468,0.828709371101249,0.0109311466741888,0.534016269850943,0.000333333333333337,1001.001001001,6.21724893790088e-15,0,0.454135166982066,0.983077711136476,0.798923031487622,0.875873107291668,2128272,13562412,NA,"confounded",TRUE,0.001,3000,80,5,5,18
1623018,"one_se",0.75,0.743104942423931,0.138993340304286,0.742382065947523,0.755991124204472,0.77087244639313,0.835919123796087,0.841346776427989,0.81692275323056,0.0136090582569498,0.522327956169919,0.000333333333333337,1001.001001001,4.44089209850063e-15,0,0.555740746720372,0.976471793053202,0.798923031487622,0.875873107291668,2128272,13562412,NA,"confounded",TRUE,0.001,3000,80,5,5,18
1623019,"min",0.75,0.607648998203705,0.115589341417196,0.605421198627704,0.617557301640902,0.629406342743717,0.675432948025449,0.672988044098106,0.65865550897735,0.0121361030131978,0.494015839367176,0.000666666666666666,1001.001001001,5.32907051820075e-15,0,0.393286500306212,0.990318396055995,0.717691587583673,0.731228777701533,2267768,13423751,NA,"confounded",TRUE,0.001,3000,80,5,5,19
1623019,"one_se",0.75,0.582652898672269,0.115589341417196,0.58061673029088,0.596729858128024,0.611527193022148,0.658765879187495,0.668629499617991,0.649813416786561,0.0161131278371441,0.478716058791159,0.000666666666666666,1001.001001001,3.33066907387547e-15,0,0.50386312518609,0.987713017663943,0.717691587583673,0.731228777701533,2267768,13423751,NA,"confounded",TRUE,0.001,3000,80,5,5,19
1623020,"min",0.75,0.671826567339928,0.126061917533989,0.671792227546044,0.68054106242381,0.68956064913612,0.729720908558602,0.737315449253761,0.719569551364323,0.00874883487776634,0.507618905066238,0.000666666666666661,1001.001001001,7.99360577730113e-15,0,0.428028271563271,0.988212944233005,0.749372643075615,0.759844685646711,2223750,13585405,NA,"confounded",TRUE,0.001,3000,80,5,5,20
1623020,"one_se",0.75,0.653631004556657,0.126061917533989,0.653438228707015,0.665020921463608,0.676455229794222,0.722392842425571,0.734406508927652,0.712682803617948,0.0115826927565931,0.496776634249246,0,850.882930680543,4.66293670342566e-15,0,0.515241019537398,0.985341059280701,0.749372643075615,0.759844685646711,2223750,13585405,NA,"confounded",TRUE,0.001,3000,80,5,5,20
1623021,"min",0.75,0.61829696394559,0.120311986362272,0.617626727512533,0.632181880259913,0.646662708102206,0.672204004796615,0.692248824993571,0.676533595670917,0.01455515274738,0.498720124074044,0.000333333333333347,1001.001001001,5.77315972805081e-15,0,0.449009703968694,0.992083286035444,0.727103735505234,0.686388760657076,2198708,13458500,NA,"confounded",TRUE,0.001,3000,80,5,5,21
1623021,"one_se",0.75,0.599079383393307,0.120311986362272,0.596832457411017,0.615963297277663,0.634022383672116,0.665054726410113,0.689395813214271,0.669492177872092,0.0191308398666461,0.485590809394611,0,446.052272201311,4.2188474935756e-15,0,0.556644639670045,0.990048233242528,0.727103735505234,0.686388760657076,2198708,13458500,NA,"confounded",TRUE,0.001,3000,80,5,5,21
1623022,"min",0.75,0.651850607384276,0.122412023623374,0.652046439161984,0.660696637686906,0.669400904884568,0.690955738646157,0.718077864820444,0.69990277922699,0.00865019852492122,0.501557774050942,0.000666666666666656,1001.001001001,5.32907051820075e-15,0,0.454706632312935,0.9850913723362,0.734254272430324,0.691197374518729,2242493,13466607,NA,"confounded",TRUE,0.001,3000,80,5,5,22
1623022,"one_se",0.75,0.627026111920485,0.122412023623374,0.626313510386404,0.639787648754329,0.652588243191752,0.686148740137607,0.710768912989931,0.68887175653865,0.0134741383679251,0.487182668316895,0,524.580958197245,4.2188474935756e-15,0,0.562559737448641,0.980272619201281,0.734254272430324,0.691197374518729,2242493,13466607,NA,"confounded",TRUE,0.001,3000,80,5,5,22
1623023,"min",0.75,0.657459081512876,0.123581161738275,0.657239942782478,0.661827091701307,0.666428204618128,0.677994956125396,0.717972521351933,0.698144319430871,0.00458714891882916,0.500759882458769,0.000333333333333345,1001.001001001,6.66133814775094e-15,0,0.481294406915572,0.983130921911804,0.743525527827881,0.71042239706654,2238762,13552460,NA,"confounded",TRUE,0.001,3000,80,5,5,23
1623023,"one_se",0.75,0.630513582146749,0.123581161738275,0.630390778978291,0.639626058255836,0.648343030290163,0.664885535097662,0.711418252876087,0.686562173654536,0.00923527927754508,0.485564282879812,0.000333333333333345,1001.001001001,4.44089209850063e-15,0,0.592871690762956,0.977696133148937,0.743525527827881,0.71042239706654,2238762,13552460,NA,"confounded",TRUE,0.001,3000,80,5,5,23
1623024,"min",0.75,0.644557125909549,0.119625923206594,0.643293883059176,0.654678711256542,0.666121510429147,0.719541072952331,0.707013110953129,0.691969230479313,0.011384828197366,0.5012697547209,0.000333333333333329,1001.001001001,5.99520433297585e-15,0,0.482923690168594,0.986623430189223,0.738440299396262,0.763814407932269,2130123,13459630,NA,"confounded",TRUE,0.001,3000,80,5,5,24
1623024,"one_se",0.75,0.621052678971304,0.119625923206594,0.619972866672724,0.634545663330915,0.648399554922925,0.706825188718878,0.69999199938239,0.680965143403291,0.0145727966581913,0.487355103418059,0.000333333333333329,1001.001001001,3.5527136788005e-15,0,0.590926688401727,0.981181545570141,0.738440299396262,0.763814407932269,2130123,13459630,NA,"confounded",TRUE,0.001,3000,80,5,5,24
1623025,"min",0.75,0.713077905122927,0.132717355918368,0.713560674124926,0.725273126720594,0.738068945388028,0.766000205909611,0.798885181548816,0.776592987677208,0.0117124525956677,0.522102049959713,0.00100000000000005,1001.001001001,8.88178419700125e-15,0,0.471822373703977,0.984927881903222,0.76907672455981,0.79560703512013,2188696,13593142,NA,"confounded",TRUE,0.001,3000,80,5,5,25
1623025,"one_se",0.75,0.691642798478331,0.132717355918368,0.691527045664785,0.706464850825713,0.722096994379993,0.757025337342102,0.792571828312102,0.766939738432596,0.0149378051609277,0.511356551491482,0.00033333333333334,1001.001001001,3.5527136788005e-15,0,0.571784103395029,0.979416971561604,0.76907672455981,0.79560703512013,2188696,13593142,NA,"confounded",TRUE,0.001,3000,80,5,5,25
1623026,"min",0.75,0.662224079733571,0.128033055561501,0.662409697273711,0.682283856191886,0.702780447208747,0.738376909795306,0.745003174370996,0.729375060094658,0.0198741589181748,0.50770894892574,0.000333333333333346,1001.001001001,7.54951656745106e-15,0,0.47112957074075,0.986692029513631,0.751712034833042,0.790232869647546,2232605,13620982,NA,"confounded",TRUE,0.001,3000,80,5,5,26
1623026,"one_se",0.75,0.638964849212213,0.128033055561501,0.640627208441234,0.662393987741402,0.683713722301463,0.725815985538528,0.736381864018484,0.716562668080267,0.0217667793001681,0.494812242856806,0.000333333333333346,1001.001001001,4.2188474935756e-15,0,0.57751539114189,0.981731799184267,0.751712034833042,0.790232869647546,2232605,13620982,NA,"confounded",TRUE,0.001,3000,80,5,5,26
1623027,"min",0.75,0.688907197917747,0.127800001976595,0.689827699468876,0.700542493832282,0.712229452463616,0.762604708693493,0.764270018657643,0.746177140774292,0.0107147943634064,0.521698397178016,0.00033333333333334,1001.001001001,6.21724893790088e-15,0,0.494447174707175,0.981889960198425,0.762334960340978,0.82190197762725,2197673,13503821,NA,"confounded",TRUE,0.001,3000,80,5,5,27
